data_structure,version_id,seq_no,comp_no,table_id,modification,length_old,min_length,max_length,conf_length,req_opt
DIN,4,2,131,0,O,,,,,
DIN,5,1,117,0,O,,,,,
DIN,5,2,131,0,O,,,,,
DIN,6,1,92,0,O,26,,26,,R
DIN,6,2,93,531,O,483,,483,,R
DIN,7,1,92,0,O,24,,24,,R
DIN,7,2,93,531,O,705,,705,,R
DIN,8,1,629,0,O,,,,,R
DIN,8,2,630,531,O,,,,,R
DIN,9,1,146,0,O,,,,,R
DIN,9,2,147,531,O,,,,,R
DIN,61,1,92,0,O,26,,26,,R
DIN,61,2,93,531,O,483,,483,,R
DIN,81,1,146,0,O,,,,,R
DIN,81,2,147,531,O,,,,,R
DIN,91,1,146,0,O,,,,,R
DIN,91,2,147,531,O,,,,,R
DIN,92,1,608,0,O,,,,,R
DIN,92,2,609,531,O,,,,,R
DLD,4,1,53,0,,,,,,
DLD,4,2,51,0,,,,,,
DLD,5,1,53,0,,,,,,
DLD,5,2,51,0,,,,,,
DLD,6,1,94,113,O,20,,20,,R
DLD,6,2,95,0,O,26,,26,,O
DLD,7,1,94,113,O,705,,705,,R
DLD,7,2,95,0,O,24,,24,,O
DLD,8,1,631,113,O,,,,,R
DLD,8,2,632,0,O,,,,,O
DLD,9,1,148,113,O,,,,,R
DLD,9,2,149,0,O,,,,,O
DLD,61,1,94,113,O,20,,20,,R
DLD,61,2,95,0,O,26,,26,,O
DLD,81,1,148,113,O,,,,,R
DLD,81,2,149,0,O,,,,,O
DLD,91,1,148,113,O,,,,,R
DLD,91,2,149,0,O,,,,,O
DLD,92,1,610,113,O,,,,,R
DLD,92,2,611,0,O,,,,,O
DLN,3,1,331,0,O,,,,,
DLN,3,2,296,0,O,,,,,
DLN,3,3,138,0,O,,,,,
DLN,4,1,331,0,O,,,,,
DLN,4,2,296,0,O,,,,,
DLN,4,3,138,0,O,,,,,
DLN,5,1,331,0,O,,,,,
DLN,5,2,296,0,O,,,,,
DLN,5,3,138,0,O,,,,,
DLN,6,1,96,0,O,20,,20,,R
DLN,6,2,97,333,O,20,,20,,O
DLN,6,3,98,0,O,24,,24,,O
DLN,7,1,96,0,O,20,,20,,R
DLN,7,2,97,333,O,20,,20,,O
DLN,7,3,98,0,O,8,,8,,O
DLN,8,1,633,0,O,,,,20=,R
DLN,8,2,634,333,O,,,,,O
DLN,8,3,635,0,O,,,,,O
DLN,9,1,150,0,O,,,,20=,R
DLN,9,2,151,333,O,,,,,O
DLN,9,3,152,0,O,,,,,O
DLN,61,1,96,0,O,20,,20,,R
DLN,61,2,97,333,O,20,,20,,O
DLN,61,3,98,0,O,24,,24,,O
DLN,81,1,150,0,O,,,,,R
DLN,81,2,151,333,O,,,,,O
DLN,81,3,152,0,O,,,,,O
DLN,91,1,150,0,O,,,,,R
DLN,91,2,151,333,O,,,,,O
DLN,91,3,152,0,O,,,,,O
DLN,92,1,612,0,O,,,,20=,R
DLN,92,2,613,333,O,,,,,O
DLN,92,3,614,0,O,,,,,O
DLT,4,1,155,0,O,,,,,
DLT,4,2,417,0,O,,,,,
DLT,4,3,418,0,O,,,,,
DLT,4,4,419,0,O,,,,,
DLT,5,1,155,0,O,,,,,
DLT,5,2,417,0,O,,,,,
DLT,5,3,418,0,O,,,,,
DLT,5,4,419,0,O,,,,,
DLT,6,1,99,0,O,33,,33,,O
DLT,6,2,100,0,O,4,,4,,O
DLT,6,3,101,523,O,1,,1,,O
DLT,6,4,102,0,O,4,,4,,O
DLT,7,1,99,0,O,33,,33,,O
DLT,7,2,100,0,O,4,,4,,O
DLT,7,3,101,523,O,1,,1,,O
DLT,7,4,102,0,O,4,,4,,O
DLT,8,1,636,0,O,,,,,O
DLT,8,2,637,0,O,,,,4#,O
DLT,8,3,638,523,O,,,,,O
DLT,8,4,639,0,O,,,,4#,O
DLT,9,1,153,0,O,,,,,O
DLT,9,2,154,0,O,,,,4#,O
DLT,9,3,155,523,O,,,,,O
DLT,9,4,156,0,O,,,,4#,O
DLT,61,1,99,0,O,33,,33,,O
DLT,61,2,100,0,O,4,,4,,O
DLT,61,3,101,523,O,1,,1,,O
DLT,61,4,102,0,O,4,,4,,O
DLT,81,1,153,0,O,,,,,O
DLT,81,2,154,0,O,,,,,O
DLT,81,3,155,523,O,,,,,O
DLT,81,4,156,0,O,,,,,O
DLT,91,1,153,0,O,,,,,O
DLT,91,2,154,0,O,,,,,O
DLT,91,3,155,523,O,,,,,O
DLT,91,4,156,0,O,,,,,O
DLT,92,1,615,0,O,,,,,O
DLT,92,2,616,0,O,,,,4#,O
DLT,92,3,617,523,O,,,,,O
DLT,92,4,618,0,O,,,,4#,O
DR,3,1,280,0,O,,,,,
DR,3,2,269,0,O,,,,,
DR,4,1,280,0,O,,,,,
DR,4,2,269,0,O,,,,,
DR,5,1,280,0,O,,,,,
DR,5,2,269,0,O,,,,,
DR,6,1,103,0,O,26,,26,,O
DR,6,2,104,0,O,26,,26,,O
DR,7,1,103,0,O,24,,24,,O
DR,7,2,104,0,O,24,,24,,O
DR,8,1,640,0,O,,,,,O
DR,8,2,641,0,O,,,,,O
DR,9,1,157,0,O,,,,,O
DR,9,2,158,0,O,,,,,O
DR,61,1,103,0,O,26,,26,,O
DR,61,2,104,0,O,26,,26,,O
DR,81,1,157,0,O,,,,,O
DR,81,2,158,0,O,,,,,O
DR,91,1,157,0,O,,,,,O
DR,91,2,158,0,O,,,,,O
DR,92,1,619,0,O,,,,,O
DR,92,2,620,0,O,,,,,O
DT,6,1,105,0,O,8,,8,,O
DT,7,1,105,0,O,8,,8,,O
DT,8,1,642,0,O,(4..8),4,8,8,O
DT,9,1,159,0,O,4..8,4,8,8,O
DT,61,1,105,0,O,8,,8,,O
DT,81,1,159,0,O,(4..8),,,,O
DT,91,1,159,0,O,(4..8),,,,O
DT,92,1,621,0,O,4..8,4,8,8,O
DTM,6,1,106,0,O,24,,24,,O
DTM,7,1,106,0,O,24,,24,,O
DTM,8,1,643,0,O,4..24,4,24,8#,O
DTM,9,1,160,0,O,4..24,4,24,8#,O
DTM,61,1,106,0,O,24,,24,,O
DTM,81,1,160,0,O,4..24,,,,O
DTM,91,1,160,0,O,4..24,,,,O
DTM,92,1,622,0,O,4..24,4,24,8#,O
DTN,4,1,140,0,O,,,,,
DTN,4,2,123,0,O,,,,,
DTN,5,1,140,0,O,,,,,
DTN,5,2,123,0,O,,,,,
DTN,6,1,107,149,O,2,,2,,R
DTN,6,2,108,0,O,3,,3,,R
DTN,7,1,107,149,O,2,,2,,R
DTN,7,2,108,0,O,3,,3,,R
DTN,8,1,644,149,O,,,,,R
DTN,8,2,645,0,O,,,,3#,R
DTN,9,1,161,149,O,,,,,R
DTN,9,2,162,0,O,,,,3#,R
DTN,61,1,107,149,O,2,,2,,R
DTN,61,2,108,0,O,3,,3,,R
DTN,81,1,161,149,O,,,,,R
DTN,81,2,162,0,O,,,,,R
DTN,91,1,161,149,O,,,,,R
DTN,91,2,162,0,O,,,,,R
DTN,92,1,623,149,O,,,,,R
DTN,92,2,624,0,O,,,,3#,R
ED,3,1,299,0,O,,,,,
ED,3,2,300,0,O,,,,,
ED,3,3,340,0,O,,,,,
ED,3,4,301,0,O,,,,,
ED,3,5,302,0,O,,,,,
ED,4,1,299,0,O,,,,,
ED,4,2,300,191,O,,,,,
ED,4,3,340,291,O,,,,,
ED,4,4,301,299,O,,,,,
ED,4,5,302,0,O,,,,,
ED,5,1,299,0,O,,,,,
ED,5,2,300,191,O,,,,,
ED,5,3,340,291,O,,,,,
ED,5,4,301,299,O,,,,,
ED,5,5,302,0,O,,,,,
ED,6,1,109,0,O,227,,227,,O
ED,6,2,110,191,O,9,,9,,R
ED,6,3,111,291,O,18,,18,,O
ED,6,4,112,299,O,6,,6,,R
ED,6,5,113,0,O,65536,,65536,,R
ED,7,1,109,0,O,1027,,1027,,O
ED,7,2,110,834,O,11,,11,,R
ED,7,3,111,291,O,32,,32,,O
ED,7,4,112,299,O,6,,6,,R
ED,7,5,113,0,O,65536,,65536,,R
ED,8,1,646,0,O,,,,,O
ED,8,2,647,834,O,4..11,4,11,,R
ED,8,3,648,291,O,,,,32=,O
ED,8,4,649,299,O,1..6,1,6,,R
ED,8,5,650,0,O,,,,,R
ED,9,1,163,0,O,,,,,O
ED,9,2,164,834,O,4..11,4,11,,R
ED,9,3,165,291,O,,,,,O
ED,9,4,166,299,O,1..6,1,6,,R
ED,9,5,167,0,O,,,,,R
ED,61,1,109,0,O,227,,227,,O
ED,61,2,110,191,O,9,,9,,R
ED,61,3,111,291,O,18,,18,,O
ED,61,4,112,299,O,6,,6,,R
ED,61,5,113,0,O,65536,,65536,,R
ED,81,1,163,0,O,,,,,O
ED,81,2,164,834,O,4..11,4,11,,R
ED,81,3,165,291,O,,,,,O
ED,81,4,166,299,O,1..6,1,6,,R
ED,81,5,167,0,O,,,,,R
ED,91,1,163,0,O,,,,,O
ED,91,2,164,834,O,4..11,,,,R
ED,91,3,165,291,O,,,,,O
ED,91,4,166,299,O,1..6,,,,R
ED,91,5,167,0,O,,,,,R
ED,92,1,625,0,O,,,,,O
ED,92,2,626,834,O,4..11,4,11,,R
ED,92,3,627,291,O,,,,,O
ED,92,4,628,299,O,1..6,1,6,,R
ED,92,5,629,0,O,,,,,R
EI,3,1,303,0,O,,,,,
EI,3,2,441,0,O,,,,,
EI,3,3,442,0,O,,,,,
EI,3,4,343,0,O,,,,,
EI,4,1,303,0,O,,,,,
EI,4,2,441,300,O,,,,,
EI,4,3,442,0,O,,,,,
EI,4,4,343,301,O,,,,,
EI,5,1,303,0,O,,,,,
EI,5,2,450,300,O,,,,,
EI,5,3,451,0,O,,,,,
EI,5,4,343,301,O,,,,,
EI,6,1,114,0,O,199,,199,,O
EI,6,2,115,363,O,20,,20,,O
EI,6,3,116,0,O,199,,199,,C
EI,6,4,117,301,O,6,,6,,C
EI,7,1,114,0,O,199,,199,,O
EI,7,2,115,363,O,20,,20,,O
EI,7,3,116,0,O,199,,199,,C
EI,7,4,117,301,O,6,,6,,C
EI,8,1,651,0,O,,,,199=,O
EI,8,2,652,363,O,,,,20=,O
EI,8,3,653,0,O,,,,199=,C
EI,8,4,654,301,O,1..6,1,6,,C
EI,9,1,168,0,O,,,,199=,O
EI,9,2,169,363,O,,,,20=,O
EI,9,3,170,0,O,,,,199=,C
EI,9,4,171,301,O,1..6,1,6,,C
EI,61,1,114,0,O,199,,199,,O
EI,61,2,115,363,O,20,,20,,O
EI,61,3,116,0,O,199,,199,,C
EI,61,4,117,301,O,6,,6,,C
EI,81,1,168,0,O,,,,,O
EI,81,2,169,363,O,,,,,O
EI,81,3,170,0,O,,,,,C
EI,81,4,171,301,O,1..6,1,6,,C
EI,91,1,168,0,O,,,,,O
EI,91,2,169,363,O,,,,,O
EI,91,3,170,0,O,,,,,C
EI,91,4,171,301,O,1..6,,,,C
EI,92,1,630,0,O,,,,199=,O
EI,92,2,631,363,O,,,,20=,O
EI,92,3,632,0,O,,,,199=,C
EI,92,4,633,301,O,1..6,1,6,,C
EIP,4,1,73,0,O,,,,,
EIP,4,2,74,0,O,,,,,
EIP,5,1,73,0,O,,,,,
EIP,5,2,74,0,O,,,,,
EIP,6,1,118,0,O,427,,427,,O
EIP,6,2,119,0,O,427,,427,,O
EIP,7,1,118,0,O,427,,427,,O
EIP,7,2,119,0,O,427,,427,,O
EIP,8,1,655,0,O,,,,,O
EIP,8,2,656,0,O,,,,,O
EIP,9,1,172,0,O,,,,,O
EIP,9,2,173,0,O,,,,,O
EIP,61,1,118,0,O,427,,427,,O
EIP,61,2,119,0,O,427,,427,,O
EIP,81,1,172,0,O,,,,,O
EIP,81,2,173,0,O,,,,,O
EIP,91,1,172,0,O,,,,,O
EIP,91,2,173,0,O,,,,,O
EIP,92,1,634,0,O,,,,,O
EIP,92,2,635,0,O,,,,,O
ELD,4,1,225,0,O,,,,,
ELD,4,2,10,0,O,,,,,
ELD,4,3,224,0,O,,,,,
ELD,4,4,219,0,O,,,,,
ELD,5,1,225,0,O,,,,,
ELD,5,2,10,0,O,,,,,
ELD,5,3,224,0,O,,,,,
ELD,5,4,219,0,O,,,,,
ELD,6,1,120,0,O,3,,3,,O
ELD,6,2,121,0,O,2,,2,,O
ELD,6,3,122,0,O,2,,2,,O
ELD,6,4,123,357,O,483,,483,,O
ELD,7,1,120,0,O,3,,3,,O
ELD,7,2,121,0,O,2,,2,,O
ELD,7,3,122,0,O,2,,2,,O
ELD,7,4,123,357,O,705,,705,,O
ELD,61,1,120,0,O,3,,3,,O
ELD,61,2,121,0,O,2,,2,,O
ELD,61,3,122,0,O,2,,2,,O
ELD,61,4,123,357,O,483,,483,,O
ERL,6,1,124,0,O,3,,3,,R
ERL,6,2,125,0,O,2,,2,,R
ERL,6,3,126,0,O,2,,2,,O
ERL,6,4,127,0,O,2,,2,,O
ERL,6,5,128,0,O,2,,2,,O
ERL,6,6,129,0,O,2,,2,,O
ERL,7,1,124,0,O,3,,3,,R
ERL,7,2,125,0,O,2,,2,,R
ERL,7,3,126,0,O,2,,2,,O
ERL,7,4,127,0,O,2,,2,,O
ERL,7,5,128,0,O,2,,2,,O
ERL,7,6,129,0,O,2,,2,,O
ERL,8,1,657,0,O,3..3,3,3,=,R
ERL,8,2,658,0,O,,,,=,R
ERL,8,3,659,0,O,,,,=,O
ERL,8,4,660,0,O,,,,=,O
ERL,8,5,661,0,O,,,,=,O
ERL,8,6,662,0,O,,,,=,O
ERL,9,1,174,0,O,3..3,3,3,=,R
ERL,9,2,175,0,O,,,,=,R
ERL,9,3,176,0,O,,,,=,O
ERL,9,4,177,0,O,,,,=,O
ERL,9,5,178,0,O,,,,=,O
ERL,9,6,179,0,O,,,,=,O
ERL,61,1,124,0,O,3,,3,,R
ERL,61,2,125,0,O,2,,2,,R
ERL,61,3,126,0,O,2,,2,,O
ERL,61,4,127,0,O,2,,2,,O
ERL,61,5,128,0,O,2,,2,,O
ERL,61,6,129,0,O,2,,2,,O
ERL,81,1,174,0,O,3..3,3,3,,R
ERL,81,2,175,0,O,,,,,R
ERL,81,3,176,0,O,,,,,O
ERL,81,4,177,0,O,,,,,O
ERL,81,5,178,0,O,,,,,O
ERL,81,6,179,0,O,,,,,O
ERL,91,1,174,0,O,3..3,,,,R
ERL,91,2,175,0,O,,,,,R
ERL,91,3,176,0,O,,,,,O
ERL,91,4,177,0,O,,,,,O
ERL,91,5,178,0,O,,,,,O
ERL,91,6,179,0,O,,,,,O
ERL,92,1,636,0,O,3..3,3,3,=,R
ERL,92,2,637,0,O,,,,=,R
ERL,92,3,638,0,O,,,,=,O
ERL,92,4,639,0,O,,,,=,O
ERL,92,5,640,0,O,,,,=,O
ERL,92,6,641,0,O,,,,=,O
FC,3,1,344,0,O,,,,,
FC,3,2,345,0,O,,,,,
FC,4,1,344,64,O,,,,,
FC,4,2,345,0,O,,,,,
FC,5,1,344,64,O,,,,,
FC,5,2,345,0,O,,,,,
FC,6,1,130,64,O,20,,20,,R
FC,6,2,131,0,O,26,,26,,O
FC,7,1,130,64,O,20,,20,,R
FC,7,2,131,0,O,24,,24,,O
FC,8,1,663,64,O,,,,,R
FC,8,2,664,0,O,,,,,O
FC,9,1,180,64,O,,,,,R
FC,9,2,181,0,O,,,,,O
FC,61,1,130,64,O,20,,20,,R
FC,61,2,131,0,O,26,,26,,O
FC,81,1,180,64,O,,,,,R
FC,81,2,181,0,O,,,,,O
FC,91,1,180,64,O,,,,,R
FC,91,2,181,0,O,,,,,O
FC,92,1,642,64,O,,,,,R
FC,92,2,643,0,O,,,,,O
FN,4,1,201,0,O,,,,,
FN,4,2,361,0,O,,,,,
FN,5,1,386,0,O,,,,,
FN,5,2,387,0,O,,,,,
FN,5,3,388,0,O,,,,,
FN,5,4,389,0,O,,,,,
FN,5,5,390,0,O,,,,,
FN,6,1,132,0,O,50,,50,,R
FN,6,2,133,0,O,20,,20,,O
FN,6,3,134,0,O,50,,50,,O
FN,6,4,135,0,O,20,,20,,O
FN,6,5,136,0,O,50,,50,,O
FN,7,1,132,0,O,50,,50,,R
FN,7,2,133,0,O,20,,20,,O
FN,7,3,134,0,O,50,,50,,O
FN,7,4,135,0,O,20,,20,,O
FN,7,5,136,0,O,50,,50,,O
FN,8,1,665,0,O,,,,50#,R
FN,8,2,666,0,O,,,,20#,O
FN,8,3,667,0,O,,,,50#,O
FN,8,4,668,0,O,,,,20#,O
FN,8,5,669,0,O,,,,50#,O
FN,9,1,182,0,O,,,,50#,R
FN,9,2,183,0,O,,,,20#,O
FN,9,3,184,0,O,,,,50#,O
FN,9,4,185,0,O,,,,20#,O
FN,9,5,186,0,O,,,,50#,O
FN,61,1,132,0,O,50,,50,,R
FN,61,2,133,0,O,20,,20,,O
FN,61,3,134,0,O,50,,50,,O
FN,61,4,135,0,O,20,,20,,O
FN,61,5,136,0,O,50,,50,,O
FN,81,1,182,0,O,,,,,R
FN,81,2,183,0,O,,,,,O
FN,81,3,184,0,O,,,,,O
FN,81,4,185,0,O,,,,,O
FN,81,5,186,0,O,,,,,O
FN,91,1,182,0,O,,,,,R
FN,91,2,183,0,O,,,,,O
FN,91,3,184,0,O,,,,,O
FN,91,4,185,0,O,,,,,O
FN,91,5,186,0,O,,,,,O
FN,92,1,644,0,O,,,,50#,R
FN,92,2,645,0,O,,,,20#,O
FN,92,3,646,0,O,,,,50#,O
FN,92,4,647,0,O,,,,20#,O
FN,92,5,648,0,O,,,,50#,O
FT,6,1,137,0,O,65536,,65536,,O
FT,7,1,137,0,O,65536,,65536,,O
FT,8,1,670,0,O,,,,,O
FT,9,1,187,0,O,,,,,O
FT,61,1,137,0,O,65536,,65536,,O
FT,81,1,187,0,O,,,,,O
FT,91,1,187,0,O,,,,,O
FT,92,1,649,0,O,,,,,O
GTS,6,1,138,0,O,199,,199,,O
GTS,7,1,138,0,O,199,,199,,O
GTS,8,1,671,0,O,,,,199=,O
GTS,9,1,188,0,O,,,,199=,O
GTS,61,1,138,0,O,199,,199,,O
GTS,81,1,188,0,O,,,,,O
GTS,91,1,188,0,O,,,,,O
GTS,92,1,650,0,O,,,,199=,O
HD,3,1,342,0,O,,,,,
HD,3,2,341,0,O,,,,,
HD,3,3,343,0,O,,,,,
HD,4,1,342,300,O,,,,,
HD,4,2,341,0,O,,,,,
HD,4,3,343,301,O,,,,,
HD,5,1,342,300,O,,,,,
HD,5,2,341,0,O,,,,,
HD,5,3,343,301,O,,,,,
HD,6,1,139,300,O,20,,20,,O
HD,6,2,140,0,O,199,,199,,C
HD,6,3,141,301,O,6,,6,,C
HD,7,1,139,300,O,20,,20,,O
HD,7,2,140,0,O,999,,999,,C
HD,7,3,141,301,O,6,,6,,C
HD,8,1,672,300,O,,,,20=,O
HD,8,2,673,0,O,,,,199=,C
HD,8,3,674,301,O,1..6,1,6,,C
HD,9,1,189,300,O,,,,20=,O
HD,9,2,190,0,O,,,,199=,C
HD,9,3,191,301,O,1..6,1,6,,C
HD,61,1,139,300,O,20,,20,,O
HD,61,2,140,0,O,199,,199,,C
HD,61,3,141,301,O,6,,6,,C
HD,81,1,189,300,O,,,,,O
HD,81,2,190,0,O,,,,,C
HD,81,3,191,301,O,1..6,1,6,,C
HD,91,1,189,300,O,,,,,O
HD,91,2,190,0,O,,,,,C
HD,91,3,191,301,O,1..6,,,,C
HD,92,1,651,300,O,,,,20=,O
HD,92,2,652,0,O,,,,199=,C
HD,92,3,653,301,O,1..6,1,6,,C
ICD,6,1,142,150,O,11,,11,,O
ICD,6,2,143,136,O,1,,1,,R
ICD,6,3,144,0,O,26,,26,,O
ICD,7,1,142,150,O,11,,11,,O
ICD,7,2,143,136,O,1,,1,,R
ICD,7,3,144,0,O,24,,24,,O
ICD,8,1,675,150,O,,,,,O
ICD,8,2,676,136,O,1..1,1,1,,R
ICD,8,3,677,0,O,,,,,O
ICD,9,1,192,150,O,,,,,O
ICD,9,2,193,136,O,1..1,1,1,,R
ICD,9,3,194,0,O,,,,,O
ICD,61,1,142,150,O,11,,11,,O
ICD,61,2,143,136,O,1,,1,,R
ICD,61,3,144,0,O,26,,26,,O
ICD,81,1,192,150,O,,,,,O
ICD,81,2,193,136,O,1..1,1,1,,R
ICD,81,3,194,0,O,,,,,O
ICD,91,1,192,150,O,,,,,O
ICD,91,2,193,136,O,1..1,,,,R
ICD,91,3,194,0,O,,,,,O
ICD,92,1,654,150,O,,,,,O
ICD,92,2,655,136,O,1..1,1,1,,R
ICD,92,3,656,0,O,,,,,O
ID,6,1,145,0,O,0,,0,,O
ID,7,1,145,0,O,0,,0,,O
ID,8,1,678,0,O,1..,1,,15=,O
ID,9,1,195,0,O,1..,1,,15=,O
ID,61,1,145,0,O,0,,0,,O
ID,81,1,195,0,O,1..,,,,O
ID,91,1,195,0,O,1..,,,,O
ID,92,1,657,0,O,1..,1,,15=,O
IS,6,1,146,0,O,20,,20,,O
IS,7,1,146,0,O,20,,20,,O
IS,8,1,679,0,O,1..,1,,20=,O
IS,9,1,196,0,O,1..,1,,20=,O
IS,61,1,146,0,O,20,,20,,O
IS,81,1,196,0,O,1..,,,,O
IS,91,1,196,0,O,1..,,,,O
IS,92,1,658,0,O,1..,1,,20=,O
JCC,3,1,54,0,O,,,,,
JCC,3,2,267,0,O,,,,,
JCC,4,1,54,327,O,,,,,
JCC,4,2,267,328,O,,,,,
JCC,5,1,54,327,O,,,,,
JCC,5,2,267,328,O,,,,,
JCC,6,1,147,327,O,20,,20,,O
JCC,6,2,148,328,O,20,,20,,O
JCC,6,3,149,0,O,250,,250,,O
JCC,7,1,147,327,O,20,,20,,O
JCC,7,2,148,328,O,20,,20,,O
JCC,7,3,149,0,O,250,,250,,O
JCC,8,1,680,327,O,,,,,O
JCC,8,2,681,328,O,,,,,O
JCC,8,3,682,0,O,,,,,O
JCC,9,1,197,327,O,,,,,O
JCC,9,2,198,328,O,,,,,O
JCC,9,3,199,0,O,,,,,O
JCC,61,1,147,327,O,20,,20,,O
JCC,61,2,148,328,O,20,,20,,O
JCC,61,3,149,0,O,250,,250,,O
JCC,81,1,197,327,O,,,,,O
JCC,81,2,198,328,O,,,,,O
JCC,81,3,199,0,O,,,,,O
JCC,91,1,197,327,O,,,,,O
JCC,91,2,198,328,O,,,,,O
JCC,91,3,199,0,O,,,,,O
JCC,92,1,659,327,O,,,,,O
JCC,92,2,660,328,O,,,,,O
JCC,92,3,661,0,O,,,,,O
LA1,4,1,416,0,O,,,,,
LA1,4,2,38,0,O,,,,,
LA1,4,3,39,0,O,,,,,
LA1,4,4,245,0,O,,,,,
LA1,4,5,321,0,O,,,,,
LA1,4,6,322,0,O,,,,,
LA1,4,7,271,0,O,,,,,
LA1,4,8,323,0,O,,,,,
LA1,4,9,431,0,O,,,,,
LA1,5,1,416,0,O,,,,,
LA1,5,2,38,0,O,,,,,
LA1,5,3,39,0,O,,,,,
LA1,5,4,245,0,O,,,,,
LA1,5,5,321,0,O,,,,,
LA1,5,6,322,0,O,,,,,
LA1,5,7,271,0,O,,,,,
LA1,5,8,323,0,O,,,,,
LA1,5,9,431,0,O,,,,,
LA1,6,1,150,302,O,20,,20,,O
LA1,6,2,151,303,O,20,,20,,O
LA1,6,3,152,304,O,20,,20,,O
LA1,6,4,153,0,O,227,,227,,O
LA1,6,5,154,306,O,20,,20,,O
LA1,6,6,155,305,O,20,,20,,O
LA1,6,7,156,307,O,20,,20,,O
LA1,6,8,157,308,O,20,,20,,O
LA1,6,9,158,0,O,415,,415,,O
LA1,7,1,150,302,O,20,,20,,O
LA1,7,2,151,303,O,20,,20,,O
LA1,7,3,152,304,O,20,,20,,O
LA1,7,4,153,0,O,227,,227,,O
LA1,7,5,154,306,O,20,,20,,O
LA1,7,6,155,305,O,20,,20,,O
LA1,7,7,156,307,O,20,,20,,O
LA1,7,8,157,308,O,20,,20,,O
LA1,7,9,158,0,O,415,,415,,O
LA1,8,1,683,302,O,,,,20=,O
LA1,8,2,684,303,O,,,,20=,O
LA1,8,3,685,304,O,,,,20=,O
LA1,8,4,686,0,O,,,,,O
LA1,8,5,687,306,O,,,,20=,O
LA1,8,6,688,305,O,,,,20=,O
LA1,8,7,689,307,O,,,,20=,O
LA1,8,8,690,308,O,,,,20=,O
LA1,8,9,691,0,O,,,,,O
LA1,61,1,150,302,O,20,,20,,O
LA1,61,2,151,303,O,20,,20,,O
LA1,61,3,152,304,O,20,,20,,O
LA1,61,4,153,0,O,227,,227,,O
LA1,61,5,154,306,O,20,,20,,O
LA1,61,6,155,305,O,20,,20,,O
LA1,61,7,156,307,O,20,,20,,O
LA1,61,8,157,308,O,20,,20,,O
LA1,61,9,158,0,O,415,,415,,O
LA1,81,1,200,302,O,,,,,O
LA1,81,2,201,303,O,,,,,O
LA1,81,3,202,304,O,,,,,O
LA1,81,4,203,0,O,,,,,O
LA1,81,5,204,306,O,,,,,O
LA1,81,6,205,305,O,,,,,O
LA1,81,7,206,307,O,,,,,O
LA1,81,8,207,308,O,,,,,O
LA1,81,9,208,0,O,,,,,O
LA2,4,1,416,0,O,,,,,
LA2,4,2,38,0,O,,,,,
LA2,4,3,39,0,O,,,,,
LA2,4,4,245,0,O,,,,,
LA2,4,5,321,0,O,,,,,
LA2,4,6,322,0,O,,,,,
LA2,4,7,271,0,O,,,,,
LA2,4,8,323,0,O,,,,,
LA2,4,9,27,0,O,,,,,
LA2,4,10,28,0,O,,,,,
LA2,4,11,29,0,O,,,,,
LA2,4,12,30,0,O,,,,,
LA2,4,13,31,0,O,,,,,
LA2,4,14,32,0,O,,,,,
LA2,4,15,202,0,O,,,,,
LA2,4,16,34,0,O,,,,,
LA2,5,1,416,0,O,,,,,
LA2,5,2,38,0,O,,,,,
LA2,5,3,39,0,O,,,,,
LA2,5,4,245,0,O,,,,,
LA2,5,5,321,0,O,,,,,
LA2,5,6,322,0,O,,,,,
LA2,5,7,271,0,O,,,,,
LA2,5,8,323,0,O,,,,,
LA2,5,9,27,0,O,,,,,
LA2,5,10,28,0,O,,,,,
LA2,5,11,29,0,O,,,,,
LA2,5,12,30,0,O,,,,,
LA2,5,13,31,0,O,,,,,
LA2,5,14,32,0,O,,,,,
LA2,5,15,202,0,O,,,,,
LA2,5,16,34,0,O,,,,,
LA2,6,1,159,302,O,20,,20,,O
LA2,6,2,160,303,O,20,,20,,O
LA2,6,3,161,304,O,20,,20,,O
LA2,6,4,162,0,O,227,,227,,O
LA2,6,5,163,306,O,20,,20,,O
LA2,6,6,164,305,O,20,,20,,O
LA2,6,7,165,307,O,20,,20,,O
LA2,6,8,166,308,O,20,,20,,O
LA2,6,9,167,0,O,120,,120,,O
LA2,6,10,168,0,O,120,,120,,O
LA2,6,11,169,0,O,50,,50,,O
LA2,6,12,170,0,O,50,,50,,O
LA2,6,13,171,0,O,12,,12,,O
LA2,6,14,172,399,O,3,,3,,O
LA2,6,15,173,190,O,3,,3,,O
LA2,6,16,174,0,O,50,,50,,O
LA2,7,1,159,302,O,20,,20,,O
LA2,7,2,160,303,O,20,,20,,O
LA2,7,3,161,304,O,20,,20,,O
LA2,7,4,162,0,O,227,,227,,O
LA2,7,5,163,306,O,20,,20,,O
LA2,7,6,164,305,O,20,,20,,O
LA2,7,7,165,307,O,20,,20,,O
LA2,7,8,166,308,O,20,,20,,O
LA2,7,9,167,0,O,120,,120,,O
LA2,7,10,168,0,O,120,,120,,O
LA2,7,11,169,0,O,50,,50,,O
LA2,7,12,170,0,O,50,,50,,O
LA2,7,13,171,0,O,12,,12,,O
LA2,7,14,172,399,O,3,,3,,O
LA2,7,15,173,190,O,3,,3,,O
LA2,7,16,174,0,O,50,,50,,O
LA2,8,1,692,302,O,,,,20=,O
LA2,8,2,693,303,O,,,,20=,O
LA2,8,3,694,304,O,,,,20=,O
LA2,8,4,695,0,O,,,,,O
