message_structure,version_id,seq_no,seg_code,groupname,modification,repetitional,optional,status
RSP_K32,91,11,PV1,,O,FALSE,FALSE,
RSP_K32,91,12,PV2,,O,FALSE,TRUE,
RSP_K32,91,13,QRI,,O,FALSE,TRUE,
RSP_K32,91,14,}],QUERY_RESPONSE,O,FALSE,FALSE,
RSP_K32,91,15,DSC,,O,FALSE,TRUE,
RSP_K32,92,1,MSH,,O,FALSE,FALSE,
RSP_K32,92,2,SFT,,O,TRUE,TRUE,
RSP_K32,92,3,MSA,,O,FALSE,FALSE,
RSP_K32,92,4,ERR,,O,FALSE,TRUE,
RSP_K32,92,5,QAK,,O,FALSE,FALSE,
RSP_K32,92,6,QPD,,O,FALSE,FALSE,
RSP_K32,92,7,[{,QUERY_RESPONSE,O,FALSE,FALSE,
RSP_K32,92,8,PID,,O,FALSE,FALSE,
RSP_K32,92,9,PD1,,O,FALSE,TRUE,
RSP_K32,92,10,NK1,,O,TRUE,TRUE,
RSP_K32,92,11,PV1,,O,FALSE,FALSE,
RSP_K32,92,12,PV2,,O,FALSE,TRUE,
RSP_K32,92,13,QRI,,O,FALSE,TRUE,
RSP_K32,92,14,}],QUERY_RESPONSE,O,FALSE,FALSE,
RSP_K32,92,15,DSC,,O,FALSE,TRUE,
RSP_O33,9,1,MSH,,O,FALSE,FALSE,
RSP_O33,9,2,SFT,,O,TRUE,TRUE,
RSP_O33,9,3,UAC,,O,FALSE,TRUE,
RSP_O33,9,4,MSA,,O,FALSE,FALSE,
RSP_O33,9,5,ERR,,O,FALSE,TRUE,
RSP_O33,9,6,QAK,,O,FALSE,FALSE,
RSP_O33,9,7,QPD,,O,FALSE,FALSE,
RSP_O33,9,8,[,DONOR,O,FALSE,FALSE,
RSP_O33,9,9,PID,,O,FALSE,FALSE,
RSP_O33,9,10,ARV,,O,TRUE,TRUE,
RSP_O33,9,11,],DONOR,O,FALSE,FALSE,
RSP_O33,91,8,MSH,,O,FALSE,FALSE,
RSP_O33,91,9,SFT,,O,TRUE,TRUE,
RSP_O33,91,10,UAC,,O,FALSE,TRUE,
RSP_O33,91,11,MSA,,O,FALSE,FALSE,
RSP_O33,91,12,ERR,,O,FALSE,TRUE,
RSP_O33,91,13,QAK,,O,FALSE,FALSE,
RSP_O33,91,14,QPD,,O,FALSE,FALSE,
RSP_O33,91,15,[,DONOR,O,FALSE,FALSE,
RSP_O33,91,16,PID,,O,FALSE,FALSE,
RSP_O33,91,17,ARV,,O,TRUE,TRUE,
RSP_O33,91,18,],DONOR,O,FALSE,FALSE,
RSP_O33,92,8,MSH,,O,FALSE,FALSE,
RSP_O33,92,9,SFT,,O,TRUE,TRUE,
RSP_O33,92,10,UAC,,O,FALSE,TRUE,
RSP_O33,92,11,MSA,,O,FALSE,FALSE,
RSP_O33,92,12,ERR,,O,FALSE,TRUE,
RSP_O33,92,13,QAK,,O,FALSE,FALSE,
RSP_O33,92,14,QPD,,O,FALSE,FALSE,
RSP_O33,92,15,[,DONOR,O,FALSE,FALSE,
RSP_O33,92,16,PID,,O,FALSE,FALSE,
RSP_O33,92,17,ARV,,O,TRUE,TRUE,
RSP_O33,92,18,],DONOR,O,FALSE,FALSE,
RSP_O34,9,1,MSH,,O,FALSE,FALSE,
RSP_O34,9,2,SFT,,O,TRUE,TRUE,
RSP_O34,9,3,UAC,,O,FALSE,TRUE,
RSP_O34,9,4,MSA,,O,FALSE,FALSE,
RSP_O34,9,5,ERR,,O,FALSE,TRUE,
RSP_O34,9,6,QAK,,O,FALSE,FALSE,
RSP_O34,9,7,QPD,,O,FALSE,FALSE,
RSP_O34,9,8,[,DONOR,O,FALSE,FALSE,
RSP_O34,9,9,PID,,O,FALSE,FALSE,
RSP_O34,9,10,PD1,,O,FALSE,TRUE,
RSP_O34,9,11,OBX,,O,TRUE,TRUE,
RSP_O34,9,12,NTE,,O,TRUE,TRUE,
RSP_O34,9,13,AL1,,O,TRUE,TRUE,
RSP_O34,9,14,ARV,,O,TRUE,TRUE,
RSP_O34,9,15,[,DONOR_REGISTRATION,O,FALSE,FALSE,
RSP_O34,9,16,PV1,,O,FALSE,TRUE,
RSP_O34,9,17,NTE,,O,TRUE,TRUE,
RSP_O34,9,18,],DONOR_REGISTRATION,O,FALSE,FALSE,
RSP_O34,9,19,],DONOR,O,FALSE,FALSE,
RSP_O34,9,20,[,DONATION,O,FALSE,FALSE,
RSP_O34,9,21,DON,,O,FALSE,FALSE,
RSP_O34,9,22,OBX,,O,TRUE,TRUE,
RSP_O34,9,23,NTE,,O,TRUE,TRUE,
RSP_O34,9,24,],DONATION,O,FALSE,FALSE,
RSP_O34,91,8,MSH,,O,FALSE,FALSE,
RSP_O34,91,9,SFT,,O,TRUE,TRUE,
RSP_O34,91,10,UAC,,O,FALSE,TRUE,
RSP_O34,91,11,MSA,,O,FALSE,FALSE,
RSP_O34,91,12,ERR,,O,FALSE,TRUE,
RSP_O34,91,13,QAK,,O,FALSE,FALSE,
RSP_O34,91,14,QPD,,O,FALSE,FALSE,
RSP_O34,91,15,[,DONOR,O,FALSE,FALSE,
RSP_O34,91,16,PID,,O,FALSE,FALSE,
RSP_O34,91,17,PD1,,O,FALSE,TRUE,
RSP_O34,91,18,OBX,,O,TRUE,TRUE,
RSP_O34,91,19,NTE,,O,TRUE,TRUE,
RSP_O34,91,20,AL1,,O,TRUE,TRUE,
RSP_O34,91,21,ARV,,O,TRUE,TRUE,
RSP_O34,91,22,[,DONOR_REGISTRATION,O,FALSE,FALSE,
RSP_O34,91,23,PV1,,O,FALSE,TRUE,
RSP_O34,91,24,NTE,,O,TRUE,TRUE,
RSP_O34,91,25,],DONOR_REGISTRATION,O,FALSE,FALSE,
RSP_O34,91,26,],DONOR,O,FALSE,FALSE,
RSP_O34,91,27,[,DONATION,O,FALSE,FALSE,
RSP_O34,91,28,DON,,O,FALSE,FALSE,
RSP_O34,91,29,OBX,,O,TRUE,TRUE,
RSP_O34,91,30,NTE,,O,TRUE,TRUE,
RSP_O34,91,31,],DONATION,O,FALSE,FALSE,
RSP_O34,92,8,MSH,,O,FALSE,FALSE,
RSP_O34,92,9,SFT,,O,TRUE,TRUE,
RSP_O34,92,10,UAC,,O,FALSE,TRUE,
RSP_O34,92,11,MSA,,O,FALSE,FALSE,
RSP_O34,92,12,ERR,,O,FALSE,TRUE,
RSP_O34,92,13,QAK,,O,FALSE,FALSE,
RSP_O34,92,14,QPD,,O,FALSE,FALSE,
RSP_O34,92,15,[,DONOR,O,FALSE,FALSE,
RSP_O34,92,16,PID,,O,FALSE,FALSE,
RSP_O34,92,17,PD1,,O,FALSE,TRUE,
RSP_O34,92,18,OBX,,O,TRUE,TRUE,
RSP_O34,92,19,NTE,,O,TRUE,TRUE,
RSP_O34,92,20,AL1,,O,TRUE,TRUE,
RSP_O34,92,21,ARV,,O,TRUE,TRUE,
RSP_O34,92,22,[,DONOR_REGISTRATION,O,FALSE,FALSE,
RSP_O34,92,23,PV1,,O,FALSE,TRUE,
RSP_O34,92,24,NTE,,O,TRUE,TRUE,
RSP_O34,92,25,],DONOR_REGISTRATION,O,FALSE,FALSE,
RSP_O34,92,26,],DONOR,O,FALSE,FALSE,
RSP_O34,92,27,[,DONATION,O,FALSE,FALSE,
RSP_O34,92,28,DON,,O,FALSE,FALSE,
RSP_O34,92,29,OBX,,O,TRUE,TRUE,
RSP_O34,92,30,NTE,,O,TRUE,TRUE,
RSP_O34,92,31,],DONATION,O,FALSE,FALSE,
RSP_Q11,6,1,MSH,,O,FALSE,FALSE,
RSP_Q11,6,2,SFT,,O,TRUE,TRUE,
RSP_Q11,6,3,MSA,,O,FALSE,FALSE,
RSP_Q11,6,4,ERR,,O,TRUE,TRUE,
RSP_Q11,6,5,QAK,,O,FALSE,FALSE,
RSP_Q11,6,6,QPD,,O,FALSE,FALSE,
RSP_Q11,6,7,[,QUERY_RESULT_CLUSTER,O,FALSE,FALSE,
RSP_Q11,6,8,MFE,,O,FALSE,FALSE,
RSP_Q11,6,9,LOC,,O,FALSE,FALSE,
RSP_Q11,6,10,LCH,,O,TRUE,TRUE,
RSP_Q11,6,11,LRL,,O,TRUE,TRUE,
RSP_Q11,6,12,{,MF_LOC_DEPT,O,FALSE,FALSE,
RSP_Q11,6,13,LDP,,O,FALSE,FALSE,
RSP_Q11,6,14,LCH,,O,TRUE,TRUE,
RSP_Q11,6,15,LCC,,O,TRUE,TRUE,
RSP_Q11,6,16,},MF_LOC_DEPT,O,FALSE,FALSE,
RSP_Q11,6,17,],QUERY_RESULT_CLUSTER,O,FALSE,FALSE,
RSP_Q11,6,18,DSC,,O,FALSE,TRUE,
RSP_Q11,7,1,MSH,,O,FALSE,FALSE,
RSP_Q11,7,2,SFT,,O,TRUE,TRUE,
RSP_Q11,7,3,UAC,,O,FALSE,TRUE,
RSP_Q11,7,4,MSA,,O,FALSE,FALSE,
RSP_Q11,7,5,ERR,,O,TRUE,TRUE,
RSP_Q11,7,6,QAK,,O,FALSE,FALSE,
RSP_Q11,7,7,QPD,,O,FALSE,FALSE,
RSP_Q11,7,8,[,QUERY_RESULT_CLUSTER,O,FALSE,FALSE,
RSP_Q11,7,9,MFE,,O,FALSE,FALSE,
RSP_Q11,7,10,LOC,,O,FALSE,FALSE,
RSP_Q11,7,11,LCH,,O,TRUE,TRUE,
RSP_Q11,7,12,LRL,,O,TRUE,TRUE,
RSP_Q11,7,13,{,MF_LOC_DEPT,O,FALSE,FALSE,
RSP_Q11,7,14,LDP,,O,FALSE,FALSE,
RSP_Q11,7,15,LCH,,O,TRUE,TRUE,
RSP_Q11,7,16,LCC,,O,TRUE,TRUE,
RSP_Q11,7,17,},MF_LOC_DEPT,O,FALSE,FALSE,
RSP_Q11,7,18,],QUERY_RESULT_CLUSTER,O,FALSE,FALSE,
RSP_Q11,7,19,DSC,,O,FALSE,TRUE,
RSP_Q11,61,1,MSH,,O,FALSE,FALSE,
RSP_Q11,61,2,SFT,,O,TRUE,TRUE,
RSP_Q11,61,3,MSA,,O,FALSE,FALSE,
RSP_Q11,61,4,ERR,,O,TRUE,TRUE,
RSP_Q11,61,5,QAK,,O,FALSE,FALSE,
RSP_Q11,61,6,QPD,,O,FALSE,FALSE,
RSP_Q11,61,7,[,QUERY_RESULT_CLUSTER,O,FALSE,FALSE,
RSP_Q11,61,8,MFE,,O,FALSE,FALSE,
RSP_Q11,61,9,LOC,,O,FALSE,FALSE,
RSP_Q11,61,10,LCH,,O,TRUE,TRUE,
RSP_Q11,61,11,LRL,,O,TRUE,TRUE,
RSP_Q11,61,12,{,MF_LOC_DEPT,O,FALSE,FALSE,
RSP_Q11,61,13,LDP,,O,FALSE,FALSE,
RSP_Q11,61,14,LCH,,O,TRUE,TRUE,
RSP_Q11,61,15,LCC,,O,TRUE,TRUE,
RSP_Q11,61,16,},MF_LOC_DEPT,O,FALSE,FALSE,
RSP_Q11,61,17,],QUERY_RESULT_CLUSTER,O,FALSE,FALSE,
RSP_Q11,61,18,DSC,,O,FALSE,TRUE,
RSP_Z82,5,1,MSH,,O,FALSE,FALSE,
RSP_Z82,5,2,MSA,,O,FALSE,FALSE,
RSP_Z82,5,4,ERR,,O,FALSE,TRUE,
RSP_Z82,5,6,QAK,,O,FALSE,FALSE,
RSP_Z82,5,7,QPD,,O,FALSE,FALSE,
RSP_Z82,5,8,RCP,,O,FALSE,FALSE,
RSP_Z82,5,9,{,QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,5,10,[,PATIENT,O,FALSE,FALSE,
RSP_Z82,5,11,PID,,O,FALSE,FALSE,
RSP_Z82,5,13,PD1,,O,FALSE,TRUE,
RSP_Z82,5,17,NTE,,O,TRUE,TRUE,
RSP_Z82,5,20,[,VISIT,O,FALSE,FALSE,
RSP_Z82,5,22,AL1,,O,TRUE,FALSE,
RSP_Z82,5,24,[,PATIENT_VISIT,O,FALSE,FALSE,
RSP_Z82,5,25,PV1,,O,FALSE,FALSE,
RSP_Z82,5,27,PV2,,O,FALSE,TRUE,
RSP_Z82,5,29,],PATIENT_VISIT,O,FALSE,FALSE,
RSP_Z82,5,30,],VISIT,O,FALSE,FALSE,
RSP_Z82,5,31,{,COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,5,32,ORC,,O,FALSE,FALSE,
RSP_Z82,5,33,[,ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,5,34,RXO,,O,FALSE,FALSE,
RSP_Z82,5,37,NTE,,O,TRUE,TRUE,
RSP_Z82,5,41,RXR,,O,TRUE,FALSE,
RSP_Z82,5,43,[,TREATMENT,O,FALSE,FALSE,
RSP_Z82,5,45,RXC,,O,TRUE,FALSE,
RSP_Z82,5,49,NTE,,O,TRUE,TRUE,
RSP_Z82,5,52,],TREATMENT,O,FALSE,FALSE,
RSP_Z82,5,53,],ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,5,54,[,ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,5,55,RXE,,O,FALSE,FALSE,
RSP_Z82,5,57,RXR,,O,TRUE,FALSE,
RSP_Z82,5,61,RXC,,O,TRUE,TRUE,
RSP_Z82,5,64,],ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,5,65,RXD,,O,FALSE,FALSE,
RSP_Z82,5,67,RXR,,O,TRUE,FALSE,
RSP_Z82,5,71,RXC,,O,TRUE,TRUE,
RSP_Z82,5,74,{,OBSERVATION,O,FALSE,FALSE,
RSP_Z82,5,76,OBX,,O,FALSE,TRUE,
RSP_Z82,5,80,NTE,,O,TRUE,TRUE,
RSP_Z82,5,83,},OBSERVATION,O,FALSE,FALSE,
RSP_Z82,5,84,},COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,5,85,],PATIENT,O,FALSE,FALSE,
RSP_Z82,5,86,},QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,5,88,DSC,,O,FALSE,TRUE,
RSP_Z82,6,1,MSH,,O,FALSE,FALSE,
RSP_Z82,6,2,SFT,,O,TRUE,TRUE,
RSP_Z82,6,3,MSA,,O,FALSE,FALSE,
RSP_Z82,6,4,ERR,,O,FALSE,TRUE,
RSP_Z82,6,5,QAK,,O,FALSE,FALSE,
RSP_Z82,6,6,QPD,,O,FALSE,FALSE,
RSP_Z82,6,7,RCP,,O,FALSE,FALSE,
RSP_Z82,6,8,{,QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,6,9,[,PATIENT,O,FALSE,FALSE,
RSP_Z82,6,10,PID,,O,FALSE,FALSE,
RSP_Z82,6,11,PD1,,O,FALSE,TRUE,
RSP_Z82,6,12,NTE,,O,TRUE,TRUE,
RSP_Z82,6,13,[,VISIT,O,FALSE,FALSE,
RSP_Z82,6,14,AL1,,O,TRUE,FALSE,
RSP_Z82,6,15,PV1,,O,FALSE,FALSE,
RSP_Z82,6,16,PV2,,O,FALSE,TRUE,
RSP_Z82,6,17,],VISIT,O,FALSE,FALSE,
RSP_Z82,6,18,],PATIENT,O,FALSE,FALSE,
RSP_Z82,6,19,{,COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,6,20,ORC,,O,FALSE,FALSE,
RSP_Z82,6,21,[{,TIMING,O,FALSE,FALSE,
RSP_Z82,6,22,TQ1,,O,FALSE,FALSE,
RSP_Z82,6,23,TQ2,,O,TRUE,TRUE,
RSP_Z82,6,24,}],TIMING,O,FALSE,FALSE,
RSP_Z82,6,25,[,ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,6,26,RXO,,O,FALSE,FALSE,
RSP_Z82,6,27,NTE,,O,TRUE,TRUE,
RSP_Z82,6,28,RXR,,O,TRUE,FALSE,
RSP_Z82,6,29,[,TREATMENT,O,FALSE,FALSE,
RSP_Z82,6,30,RXC,,O,TRUE,FALSE,
RSP_Z82,6,31,NTE,,O,TRUE,TRUE,
RSP_Z82,6,32,],TREATMENT,O,FALSE,FALSE,
RSP_Z82,6,33,],ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,6,34,[,ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,6,35,RXE,,O,FALSE,FALSE,
RSP_Z82,6,36,[{,TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,6,37,TQ1,,O,FALSE,FALSE,
RSP_Z82,6,38,TQ2,,O,TRUE,TRUE,
RSP_Z82,6,39,}],TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,6,40,RXR,,O,TRUE,FALSE,
RSP_Z82,6,41,RXC,,O,TRUE,TRUE,
RSP_Z82,6,42,],ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,6,43,RXD,,O,FALSE,FALSE,
RSP_Z82,6,44,RXR,,O,TRUE,FALSE,
RSP_Z82,6,45,RXC,,O,TRUE,TRUE,
RSP_Z82,6,46,{,OBSERVATION,O,FALSE,FALSE,
RSP_Z82,6,47,OBX,,O,FALSE,TRUE,
RSP_Z82,6,48,NTE,,O,TRUE,TRUE,
RSP_Z82,6,49,},OBSERVATION,O,FALSE,FALSE,
RSP_Z82,6,50,},COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,6,51,},QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,6,52,DSC,,O,FALSE,TRUE,
RSP_Z82,7,1,MSH,,O,FALSE,FALSE,
RSP_Z82,7,2,SFT,,O,TRUE,TRUE,
RSP_Z82,7,3,UAC,,O,FALSE,TRUE,
RSP_Z82,7,4,MSA,,O,FALSE,FALSE,
RSP_Z82,7,5,ERR,,O,FALSE,TRUE,
RSP_Z82,7,6,QAK,,O,FALSE,FALSE,
RSP_Z82,7,7,QPD,,O,FALSE,FALSE,
RSP_Z82,7,8,RCP,,O,FALSE,FALSE,
RSP_Z82,7,9,{,QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,7,10,[,PATIENT,O,FALSE,FALSE,
RSP_Z82,7,11,PID,,O,FALSE,FALSE,
RSP_Z82,7,12,PD1,,O,FALSE,TRUE,
RSP_Z82,7,13,NTE,,O,TRUE,TRUE,
RSP_Z82,7,14,[,VISIT,O,FALSE,FALSE,
RSP_Z82,7,15,AL1,,O,TRUE,FALSE,
RSP_Z82,7,16,PV1,,O,FALSE,FALSE,
RSP_Z82,7,17,PV2,,O,FALSE,TRUE,
RSP_Z82,7,18,],VISIT,O,FALSE,FALSE,
RSP_Z82,7,19,],PATIENT,O,FALSE,FALSE,
RSP_Z82,7,20,{,COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,7,21,ORC,,O,FALSE,FALSE,
RSP_Z82,7,22,[{,TIMING,O,FALSE,FALSE,
RSP_Z82,7,23,TQ1,,O,FALSE,FALSE,
RSP_Z82,7,24,TQ2,,O,TRUE,TRUE,
RSP_Z82,7,25,}],TIMING,O,FALSE,FALSE,
RSP_Z82,7,26,[,ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,7,27,RXO,,O,FALSE,FALSE,
RSP_Z82,7,28,NTE,,O,TRUE,TRUE,
RSP_Z82,7,29,RXR,,O,TRUE,FALSE,
RSP_Z82,7,30,[,TREATMENT,O,FALSE,FALSE,
RSP_Z82,7,31,RXC,,O,TRUE,FALSE,
RSP_Z82,7,32,NTE,,O,TRUE,TRUE,
RSP_Z82,7,33,],TREATMENT,O,FALSE,FALSE,
RSP_Z82,7,34,],ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,7,35,[,ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,7,36,RXE,,O,FALSE,FALSE,
RSP_Z82,7,37,[{,TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,7,38,TQ1,,O,FALSE,FALSE,
RSP_Z82,7,39,TQ2,,O,TRUE,TRUE,
RSP_Z82,7,40,}],TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,7,41,RXR,,O,TRUE,FALSE,
RSP_Z82,7,42,RXC,,O,TRUE,TRUE,
RSP_Z82,7,43,],ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,7,44,RXD,,O,FALSE,FALSE,
RSP_Z82,7,45,RXR,,O,TRUE,FALSE,
RSP_Z82,7,46,RXC,,O,TRUE,TRUE,
RSP_Z82,7,47,{,OBSERVATION,O,FALSE,FALSE,
RSP_Z82,7,48,OBX,,O,FALSE,TRUE,
RSP_Z82,7,49,NTE,,O,TRUE,TRUE,
RSP_Z82,7,50,},OBSERVATION,O,FALSE,FALSE,
RSP_Z82,7,51,},COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,7,52,},QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,7,53,DSC,,O,FALSE,TRUE,
RSP_Z82,8,1,MSH,,O,FALSE,FALSE,
RSP_Z82,8,2,SFT,,O,TRUE,TRUE,
RSP_Z82,8,3,UAC,,O,FALSE,TRUE,
RSP_Z82,8,4,MSA,,O,FALSE,FALSE,
RSP_Z82,8,5,ERR,,O,FALSE,TRUE,
RSP_Z82,8,6,QAK,,O,FALSE,FALSE,
RSP_Z82,8,7,QPD,,O,FALSE,FALSE,
RSP_Z82,8,8,RCP,,O,FALSE,FALSE,
RSP_Z82,8,9,{,QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,8,10,[,PATIENT,O,FALSE,FALSE,
RSP_Z82,8,11,PID,,O,FALSE,FALSE,
RSP_Z82,8,12,PD1,,O,FALSE,TRUE,
RSP_Z82,8,13,NTE,,O,TRUE,TRUE,
RSP_Z82,8,14,[,VISIT,O,FALSE,FALSE,
RSP_Z82,8,15,AL1,,O,TRUE,FALSE,
RSP_Z82,8,16,PV1,,O,FALSE,FALSE,
RSP_Z82,8,17,PV2,,O,FALSE,TRUE,
RSP_Z82,8,18,],VISIT,O,FALSE,FALSE,
RSP_Z82,8,19,],PATIENT,O,FALSE,FALSE,
RSP_Z82,8,20,{,COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,8,21,ORC,,O,FALSE,FALSE,
RSP_Z82,8,22,[{,TIMING,O,FALSE,FALSE,
RSP_Z82,8,23,TQ1,,O,FALSE,FALSE,
RSP_Z82,8,24,TQ2,,O,TRUE,TRUE,
RSP_Z82,8,25,}],TIMING,O,FALSE,FALSE,
RSP_Z82,8,26,[,ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,8,27,RXO,,O,FALSE,FALSE,
RSP_Z82,8,28,NTE,,O,TRUE,TRUE,
RSP_Z82,8,29,RXR,,O,TRUE,FALSE,
RSP_Z82,8,30,[,TREATMENT,O,FALSE,FALSE,
RSP_Z82,8,31,RXC,,O,TRUE,FALSE,
RSP_Z82,8,32,NTE,,O,TRUE,TRUE,
RSP_Z82,8,33,],TREATMENT,O,FALSE,FALSE,
RSP_Z82,8,34,],ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,8,35,[,ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,8,36,RXE,,O,FALSE,FALSE,
RSP_Z82,8,37,[{,TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,8,38,TQ1,,O,FALSE,FALSE,
RSP_Z82,8,39,TQ2,,O,TRUE,TRUE,
RSP_Z82,8,40,}],TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,8,41,RXR,,O,TRUE,FALSE,
RSP_Z82,8,42,RXC,,O,TRUE,TRUE,
RSP_Z82,8,43,],ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,8,44,RXD,,O,FALSE,FALSE,
RSP_Z82,8,45,RXR,,O,TRUE,FALSE,
RSP_Z82,8,46,RXC,,O,TRUE,TRUE,
RSP_Z82,8,47,{,OBSERVATION,O,FALSE,FALSE,
RSP_Z82,8,48,OBX,,O,FALSE,TRUE,
RSP_Z82,8,49,NTE,,O,TRUE,TRUE,
RSP_Z82,8,50,},OBSERVATION,O,FALSE,FALSE,
RSP_Z82,8,51,},COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,8,52,},QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,8,53,DSC,,O,FALSE,TRUE,
RSP_Z82,9,1,MSH,,O,FALSE,FALSE,
RSP_Z82,9,2,SFT,,O,TRUE,TRUE,
RSP_Z82,9,3,UAC,,O,FALSE,TRUE,
RSP_Z82,9,4,MSA,,O,FALSE,FALSE,
RSP_Z82,9,5,ERR,,O,FALSE,TRUE,
RSP_Z82,9,6,QAK,,O,FALSE,FALSE,
RSP_Z82,9,7,QPD,,O,FALSE,FALSE,
RSP_Z82,9,8,RCP,,O,FALSE,FALSE,
RSP_Z82,9,9,{,QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,9,10,[,PATIENT,O,FALSE,FALSE,
RSP_Z82,9,11,PID,,O,FALSE,FALSE,
RSP_Z82,9,12,PD1,,O,FALSE,TRUE,
RSP_Z82,9,13,NTE,,O,TRUE,TRUE,
RSP_Z82,9,14,[,VISIT,O,FALSE,FALSE,
RSP_Z82,9,15,AL1,,O,TRUE,FALSE,
RSP_Z82,9,16,PV1,,O,FALSE,FALSE,
RSP_Z82,9,17,PV2,,O,FALSE,TRUE,
RSP_Z82,9,18,],VISIT,O,FALSE,FALSE,
RSP_Z82,9,19,],PATIENT,O,FALSE,FALSE,
RSP_Z82,9,20,{,COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,9,21,ORC,,O,FALSE,FALSE,
RSP_Z82,9,22,[{,TIMING,O,FALSE,FALSE,
RSP_Z82,9,23,TQ1,,O,FALSE,FALSE,
RSP_Z82,9,24,TQ2,,O,TRUE,TRUE,
RSP_Z82,9,25,}],TIMING,O,FALSE,FALSE,
RSP_Z82,9,26,[,ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,9,27,RXO,,O,FALSE,FALSE,
RSP_Z82,9,28,NTE,,O,TRUE,TRUE,
RSP_Z82,9,29,RXR,,O,TRUE,FALSE,
RSP_Z82,9,30,[,TREATMENT,O,FALSE,FALSE,
RSP_Z82,9,31,RXC,,O,TRUE,FALSE,
RSP_Z82,9,32,NTE,,O,TRUE,TRUE,
RSP_Z82,9,33,],TREATMENT,O,FALSE,FALSE,
RSP_Z82,9,34,],ORDER_DETAIL,O,FALSE,FALSE,
RSP_Z82,9,35,[,ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,9,36,RXE,,O,FALSE,FALSE,
RSP_Z82,9,37,[{,TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,9,38,TQ1,,O,FALSE,FALSE,
RSP_Z82,9,39,TQ2,,O,TRUE,TRUE,
RSP_Z82,9,40,}],TIMING_ENCODED,O,FALSE,FALSE,
RSP_Z82,9,41,RXR,,O,TRUE,FALSE,
RSP_Z82,9,42,RXC,,O,TRUE,TRUE,
RSP_Z82,9,43,],ENCODED_ORDER,O,FALSE,FALSE,
RSP_Z82,9,44,RXD,,O,FALSE,FALSE,
RSP_Z82,9,45,RXR,,O,TRUE,FALSE,
RSP_Z82,9,46,RXC,,O,TRUE,TRUE,
RSP_Z82,9,47,{,OBSERVATION,O,FALSE,FALSE,
RSP_Z82,9,48,OBX,,O,FALSE,TRUE,
RSP_Z82,9,49,NTE,,O,TRUE,TRUE,
RSP_Z82,9,50,},OBSERVATION,O,FALSE,FALSE,
RSP_Z82,9,51,},COMMON_ORDER,O,FALSE,FALSE,
RSP_Z82,9,52,},QUERY_RESPONSE,O,FALSE,FALSE,
RSP_Z82,9,53,DSC,,O,FALSE,TRUE,
RSP_Z82,61,1,MSH,,O,FALSE,FALSE,
RSP_Z82,61,2,SFT,,O,TRUE,TRUE,
RSP_Z82,61,3,MSA,,O,FALSE,FALSE,
RSP_Z82,61,4,ERR,,O,FALSE,TRUE,
RSP_Z82,61,5,QAK,,O,FALSE,FALSE,
RSP_Z82,61,6,QPD,,O,FALSE,FALSE,
RSP_Z82,61,7,RCP,,O,FALSE,FALSE,
