event_code,version_id,seq_no,message_typ_snd,message_typ_return,message_structure_snd,message_structure_return,section
M12,9,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M12,61,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M12,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M12,81,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M12,91,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M12,92,1,MFN,MFK,MFN_M12,MFK_M01,8.8.7
M13,6,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M13,7,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,8,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,9,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,61,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M13,81,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,91,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M13,92,1,MFN,MFK,MFN_M13,MFK_M01,8.4.2
M14,6,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,6,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M14,7,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,8,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,9,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,61,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,61,2,MFQ,MFR,MFQ_M01,MFR_M01,8.4.4
M14,81,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,91,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M14,92,1,MFN,MFK,MFN_Znn,MFK_M01,8.4.3
M15,6,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,7,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,8,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,9,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,61,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,81,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,91,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M15,92,1,MFN,MFK,MFN_M15,MFK_M01,8.12.1
M16,7,1,MFN,MFK,MFN_M16,MFK_M01,8.12.2
M16,8,1,MFN,MFK,MFN_M16,MFK_M01,8.12.2
M16,9,1,MFN,MFK,MFN_M16,MFK_M01,8.12.2
M16,81,1,MFN,MFK,MFN_M16,MFK_M01,8.12.2
M16,91,1,MFN,MFK,MFN_M16,MFK_M01,8.12.2
M16,92,1,MFN,MFK,MFN_M16,MFK_M01,8.12.2
M17,7,1,MFN,MFK,MFN_M17,MFK_M01,8.13.1
M17,8,1,MFN,MFK,MFN_M17,MFK_M01,8.13.1
M17,9,1,MFN,MFK,MFN_M17,MFK_M01,8.13.1
M17,81,1,MFN,MFK,MFN_M17,MFK_M01,8.13.1
M17,91,1,MFN,MFK,MFN_M17,MFK_M01,8.13.1
M17,92,1,MFN,MFK,MFN_M17,MFK_M01,8.13.1
M18,92,1,MFK,NUL,MFK_M01,NUL,8.8.8
N01,2,1,NMD,ACK,?,ACK,
N01,4,1,NMQ,NMR,NMQ_N01,NMR_N01,14
N01,5,1,NMQ,NMR,NMQ_N01,NMR_N01,14
N01,6,1,NMQ,NMR,NMQ_N01,NMR_N01,14.3.1
N01,7,1,NMQ,NMR,NMQ_N01,NMR_N01,14.3.1
N01,61,1,NMQ,NMR,NMQ_N01,NMR_N01,14.3.1
N02,2,1,NMQ,NMR,?,?,
N02,4,1,NMD,ACK,NMD_N02,ACK,14
N02,5,1,NMD,ACK,NMD_N02,ACK_N02,14
N02,6,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,7,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,8,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,9,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,61,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,81,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,91,1,NMD,ACK,NMD_N02,ACK,14.3.2
N02,92,1,NMD,ACK,NMD_N02,ACK,14.3.2
O01,1,1,ORM,ACK,?,ACK,
O01,2,1,ORM,ACK,?,ACK,
O01,3,1,ORM,NUL,ORM_O01,NUL,4.2.1
O01,3,2,ORM,NUL,OMD_O01,NUL,4
O01,3,3,ORM,NUL,OMN_O01,NUL,4
O01,3,4,ORM,NUL,OMS_O01,NUL,4
O01,3,5,ORM,NUL,RDO_O01,NUL,4
O01,3,6,RDE,NUL,RDE_O01,NUL,4.8.6
O01,3,7,RDS,NUL,RDS_O01,NUL,4
O01,3,8,RGV,NUL,RGV_O01,NUL,4
O01,3,9,RAS,NUL,RAS_O01,NUL,4
O01,4,1,ORM,NUL,ORM_O01,NUL,4
O01,4,2,ORM,NUL,OMD_O01,NUL,4
O01,4,3,ORM,NUL,OMN_O01,NUL,4
O01,4,4,ORM,NUL,OMS_O01,NUL,4
O01,4,5,ORM,NUL,RDO_O01,NUL,4
O01,4,6,RDE,NUL,RDE_O01,NUL,4
O01,4,7,RDS,NUL,RDS_O01,NUL,4
O01,4,8,RGV,NUL,RGV_O01,NUL,4
O01,4,9,RAS,NUL,RAS_O01,NUL,4
O01,5,1,ORM,NUL,ORM_O01,NUL,4
O01,6,1,ORM,NUL,ORM_O01,NUL,4.4.1
O01,7,1,ORM,NUL,ORM_O01,NUL,4.4.1
O01,61,1,ORM,NUL,ORM_O01,NUL,4.4.1
O02,1,1,ORR,ACK,?,ACK,
O02,2,1,ORR,ACK,?,ACK,
O02,3,1,ORR,NUL,ORR_O02,NUL,4.2.2
O02,3,2,ORR,NUL,ORN_O02,NUL,4
O02,3,3,ORR,NUL,ORS_O02,NUL,4
O02,3,4,ORR,NUL,ORD_O02,NUL,4
O02,3,5,ORR,NUL,RRO_O02,NUL,4
O02,3,6,RRE,NUL,RRE_O02,NUL,4
O02,3,7,RRD,NUL,RRD_O02,NUL,4
O02,3,8,RRG,NUL,RRG_O02,NUL,4
O02,3,9,RRA,NUL,RRA_O02,NUL,4
O02,4,1,ORR,NUL,ORR_O02,NUL,4
O02,4,2,ORR,NUL,ORN_O02,NUL,4
O02,4,3,ORR,NUL,ORS_O02,NUL,4
O02,4,4,ORR,NUL,ORD_O02,NUL,4
O02,4,5,ORR,NUL,RRO_O02,NUL,4
O02,4,6,RRE,NUL,RRE_O02,NUL,4
O02,4,7,RRD,NUL,RRD_O02,NUL,4
O02,4,8,RRG,NUL,RRG_O02,NUL,4
O02,4,9,RRA,NUL,RRA_O02,NUL,4
O02,5,1,ORR,NUL,ORR_O02,NUL,4
O02,6,1,ORR,NUL,ORR_O02,NUL,4.4.2
O02,7,1,ORR,NUL,ORR_O02,NUL,4.4.2
O02,61,1,ORR,NUL,ORR_O02,NUL,4.4.2
O03,5,1,OMD,NUL,OMD_O03,NUL,4
O03,6,1,OMD,NUL,OMD_O03,NUL,4.7.1
O03,7,1,OMD,NUL,OMD_O03,NUL,4.7.1
O03,8,1,OMD,NUL,OMD_O03,NUL,4.7.1
O03,9,1,OMD,NUL,OMD_O03,NUL,4.7.1
O03,61,1,OMD,NUL,OMD_O03,NUL,4.7.1
O03,91,1,OMD,NUL,OMD_O03,NUL,4.7.1
O03,92,1,OMD,NUL,OMD_O03,NUL,4.7.1
O04,5,1,NUL,ORD,NUL,ORD_O04,4
O04,6,1,ORD,NUL,ORD_O04,NUL,4.7.2
O04,7,1,ORD,NUL,ORD_O04,NUL,4.7.2
O04,8,1,ORD,NUL,ORD_O04,NUL,4.7.2
O04,9,1,ORD,NUL,ORD_O04,NUL,4.7.2
O04,61,1,ORD,NUL,ORD_O04,NUL,4.7.2
O04,91,1,ORD,NUL,ORD_O04,NUL,4.7.2
O04,92,1,ORD,NUL,ORD_O04,NUL,4.7.2
O05,5,1,OMS,NUL,OMS_O05,NUL,4
O05,6,1,OMS,NUL,OMS_O05,NUL,4.10.1
O05,7,1,OMS,NUL,OMS_O05,NUL,4.10.1
O05,8,1,OMS,NUL,OMS_O05,NUL,4.10.1
O05,9,1,OMS,NUL,OMS_O05,NUL,4.10.1
O05,61,1,OMS,NUL,OMS_O05,NUL,4.10.1
O05,91,1,OMS,NUL,OMS_O05,NUL,4.10.1
O05,92,1,OMS,NUL,OMS_O05,NUL,4.10.1
O06,5,1,NUL,ORS,NUL,ORS_O06,4
O06,6,1,ORS,NUL,ORS_O06,NUL,4.10.2
O06,7,1,ORS,NUL,ORS_O06,NUL,4.10.2
O06,8,1,ORS,NUL,ORS_O06,NUL,4.10.2
O06,9,1,ORS,NUL,ORS_O06,NUL,4.10.2
O06,61,1,ORS,NUL,ORS_O06,NUL,4.10.2
O06,91,1,ORS,NUL,ORS_O06,NUL,4.10.2
O06,92,1,ORS,NUL,ORS_O06,NUL,4.10.2
O07,5,1,OMN,NUL,OMN_O07,NUL,4
O07,6,1,OMN,NUL,OMN_O07,NUL,4.10.3
O07,7,1,OMN,NUL,OMN_O07,NUL,4.10.3
O07,8,1,OMN,NUL,OMN_O07,NUL,4.10.3
O07,9,1,OMN,NUL,OMN_O07,NUL,4.10.3
O07,61,1,OMN,NUL,OMN_O07,NUL,4.10.3
O07,91,1,OMN,NUL,OMN_O07,NUL,4.10.3
O07,92,1,OMN,NUL,OMN_O07,NUL,4.10.3
O08,5,1,NUL,ORN,NUL,ORN_O08,4
O08,6,1,ORN,NUL,ORN_O08,NUL,4.10.4
O08,7,1,ORN,NUL,ORN_O08,NUL,4.10.4
O08,8,1,ORN,NUL,ORN_O08,NUL,4.10.4
O08,9,1,ORN,NUL,ORN_O08,NUL,4.10.4
O08,61,1,ORN,NUL,ORN_O08,NUL,4.10.4
O08,91,1,ORN,NUL,ORN_O08,NUL,4.10.4
O08,92,1,ORN,NUL,ORN_O08,NUL,4.10.4
O09,5,1,OMP,NUL,OMP_O09,NUL,4
O09,6,1,OMP,NUL,OMP_O09,NUL,4.13.3
O09,7,1,OMP,NUL,OMP_O09,NUL,4.13.3
O09,8,1,OMP,NUL,OMP_O09,NUL,4.A.3.2
O09,9,1,OMP,NUL,OMP_O09,NUL,4.A.3
O09,61,1,OMP,NUL,OMP_O09,NUL,4.13.3
O09,91,1,OMP,NUL,OMP_O09,NUL,4.A.3
O09,92,1,OMP,NUL,OMP_O09,NUL,4.A.3
O10,5,1,NUL,ORP,NUL,ORP_O10,4
O10,6,1,ORP,NUL,ORP_O10,NUL,4.13.4
O10,7,1,ORP,NUL,ORP_O10,NUL,4.13.4
O10,8,1,ORP,NUL,ORP_O10,NUL,4.A.3.3
O10,9,1,ORP,NUL,ORP_O10,NUL,4.A.4
O10,61,1,ORP,NUL,ORP_O10,NUL,4.13.4
O10,91,1,ORP,NUL,ORP_O10,NUL,4.A.4
O10,92,1,ORP,NUL,ORP_O10,NUL,4.A.4
O11,5,1,RDE,NUL,RDE_O11,NUL,4
O11,6,1,RDE,NUL,RDE_O11,NUL,4.13.5
O11,7,1,RDE,NUL,RDE_O11,NUL,4.13.5
O11,8,1,RDE,NUL,RDE_O11,NUL,4.A.3.4
O11,9,1,RDE,NUL,RDE_O11,NUL,4.A.5
O11,61,1,RDE,NUL,RDE_O11,NUL,4.13.5
O11,91,1,RDE,NUL,RDE_O11,NUL,4.A.5
O11,92,1,RDE,NUL,RDE_O11,NUL,4.A.5
O12,5,1,NUL,RRE,NUL,RRE_O12,4
O12,6,1,RRE,NUL,RRE_O12,NUL,4.13.6
O12,7,1,RRE,NUL,RRE_O12,NUL,4.13.6
O12,8,1,RRE,NUL,RRE_O12,NUL,4.A.3.5
O12,9,1,RRE,NUL,RRE_O12,NUL,4.A.6
O12,61,1,RRE,NUL,RRE_O12,NUL,4.13.6
O12,91,1,RRE,NUL,RRE_O12,NUL,4.A.6
O12,92,1,RRE,NUL,RRE_O12,NUL,4.A.6
O13,5,1,RDS,NUL,RDS_O13,NUL,4
O13,6,1,RDS,NUL,RDS_O13,NUL,4.13.7
O13,7,1,RDS,NUL,RDS_O13,NUL,4.13.7
O13,8,1,RDS,NUL,RDS_O13,NUL,4.A.3.6
O13,9,1,RDS,NUL,RDS_O13,NUL,4.A.7
O13,61,1,RDS,NUL,RDS_O13,NUL,4.13.7
O13,91,1,RDS,NUL,RDS_O13,NUL,4.A.7
O13,92,1,RDS,NUL,RDS_O13,NUL,4.A.7
O14,5,1,NUL,RRD,NUL,RRD_O14,4
O14,6,1,RRD,NUL,RRD_O14,NUL,4.13.8
O14,7,1,RRD,NUL,RRD_O14,NUL,4.13.8
O14,8,1,RRD,NUL,RRD_O14,NUL,4.A.3.7
O14,9,1,RRD,NUL,RRD_O14,NUL,4.A.8
O14,61,1,RRD,NUL,RRD_O14,NUL,4.13.8
O14,91,1,RRD,NUL,RRD_O14,NUL,4.A.8
O14,92,1,RRD,NUL,RRD_O14,NUL,4.A.8
O15,5,1,RGV,NUL,RGV_O15,NUL,4
O15,6,1,RGV,NUL,RGV_O15,NUL,4.13.9
O15,7,1,RGV,NUL,RGV_O15,NUL,4.13.9
O15,8,1,RGV,NUL,RGV_O15,NUL,4.A.3.8
O15,9,1,RGV,NUL,RGV_O15,NUL,4.A.9
O15,61,1,RGV,NUL,RGV_O15,NUL,4.13.9
O15,91,1,RGV,NUL,RGV_O15,NUL,4.A.9
O15,92,1,RGV,NUL,RGV_O15,NUL,4.A.9
O16,5,1,NUL,RRG,NUL,RRG_O16,4
O16,6,1,RRG,NUL,RRG_O16,NUL,4.13.10
O16,7,1,RRG,NUL,RRG_O16,NUL,4.13.10
O16,8,1,RRG,NUL,RRG_O16,NUL,4.A.3.9
O16,9,1,RRG,NUL,RRG_O16,NUL,4.A.10
O16,61,1,RRG,NUL,RRG_O16,NUL,4.13.10
O16,91,1,RRG,NUL,RRG_O16,NUL,4.A.10
O16,92,1,RRG,NUL,RRG_O16,NUL,4.A.10
O17,5,1,RAS,NUL,RAS_O17,NUL,4
O17,6,1,RAS,NUL,RAS_O17,NUL,4.13.11
O17,7,1,RAS,NUL,RAS_O17,NUL,4.13.11
O17,8,1,RAS,NUL,RAS_O17,NUL,4.A.3.10
O17,9,1,RAS,NUL,RAS_O17,NUL,4.A.11
O17,61,1,RAS,NUL,RAS_O17,NUL,4.13.11
O17,91,1,RAS,NUL,RAS_O17,NUL,4.A.11
O17,92,1,RAS,NUL,RAS_O17,NUL,4.A.11
O18,5,1,NUL,RRA,NUL,RRA_O18,4
O18,6,1,RRA,NUL,RRA_O18,NUL,4.13.12
O18,7,1,RRA,NUL,RRA_O18,NUL,4.13.12
O18,8,1,RRA,NUL,RRA_O18,NUL,4.A.3.11
O18,9,1,RRA,NUL,RRA_O18,NUL,4.A.12
O18,61,1,RRA,NUL,RRA_O18,NUL,4.13.12
O18,91,1,RRA,NUL,RRA_O18,NUL,4.A.12
O18,92,1,RRA,NUL,RRA_O18,NUL,4.A.12
O19,5,1,OMG,NUL,OMG_O19,NUL,4
O19,6,1,OMG,NUL,OMG_O19,NUL,4.4.4
O19,7,1,OMG,NUL,OMG_O19,NUL,4.4.4
O19,8,1,OMG,NUL,OMG_O19,NUL,4.4.4
O19,9,1,OMG,NUL,OMG_O19,NUL,4.4.4
O19,61,1,OMG,NUL,OMG_O19,NUL,4.4.4
O19,91,1,OMG,NUL,OMG_O19,NUL,4.4.4
O19,92,1,OMG,NUL,OMG_O19,NUL,4.4.4
O20,5,1,NUL,ORG,NUL,ORG_O20,4
O20,6,1,ORG,NUL,ORG_O20,NUL,4.4.5
O20,7,1,ORG,NUL,ORG_O20,NUL,4.4.5
O20,8,1,ORG,NUL,ORG_O20,NUL,4.4.5
O20,9,1,ORG,NUL,ORG_O20,NUL,4.4.5
O20,61,1,ORG,NUL,ORG_O20,NUL,4.4.5
O20,91,1,ORG,NUL,ORG_O20,NUL,4.4.5
O20,92,1,ORG,NUL,ORG_O20,NUL,4.4.5
O21,5,1,OML,NUL,OML_O21,NUL,4
O21,6,1,OML,NUL,OML_O21,NUL,4.4.6
O21,7,1,OML,NUL,OML_O21,NUL,4.4.6
O21,8,1,OML,NUL,OML_O21,NUL,4.4.6
O21,9,1,OML,NUL,OML_O21,NUL,4.4.6
O21,61,1,OML,NUL,OML_O21,NUL,4.4.6
O21,91,1,OML,NUL,OML_O21,NUL,4.4.6
O21,92,1,OML,NUL,OML_O21,NUL,4.4.6
O22,5,1,NUL,ORL,NUL,ORL_O22,4
O22,6,1,ORL,NUL,ORL_O22,NUL,4.4.7
O22,7,1,ORL,NUL,ORL_O22,NUL,4.4.7
O22,8,1,ORL,NUL,ORL_O22,NUL,4.4.7
O22,9,1,ORL,NUL,ORL_O22,NUL,4.4.7
O22,61,1,ORL,NUL,ORL_O22,NUL,4.4.7
O22,91,1,ORL,ORL,ORL_O22,ORL_O41,4.4.7.1
O22,92,1,ORL,ORL,ORL_O22,ORL_O41,4.4.7.1
O23,6,1,OMI,NUL,OMI_O23,NUL,4.4.12
O23,7,1,OMI,NUL,OMI_O23,NUL,4.4.12
O23,8,1,OMI,NUL,OMI_O23,NUL,4.4.14
O23,9,1,OMI,NUL,OMI_O23,NUL,4.4.14
O23,61,1,OMI,NUL,OMI_O23,NUL,4.4.12
O23,91,1,OMI,NUL,OMI_O23,NUL,4.4.14
O23,92,1,OMI,NUL,OMI_O23,NUL,4.4.14
O24,6,1,ORI,NUL,ORI_O24,NUL,4.4.13
O24,7,1,ORI,NUL,ORI_O24,NUL,4.4.13
O24,8,1,ORI,NUL,ORI_O24,NUL,4.4.15
O24,9,1,ORI,NUL,ORI_O24,NUL,4.4.15
O24,61,1,ORI,NUL,ORI_O24,NUL,4.4.13
O24,91,1,ORI,NUL,ORI_O24,NUL,4.4.15
O24,92,1,ORI,NUL,ORI_O24,NUL,4.4.15
O25,6,1,RDE,NUL,RDE_O11,NUL,4.13.13
O25,7,1,RDE,NUL,RDE_O11,NUL,4.13.13
O25,8,1,RDE,NUL,RDE_O11,NUL,4.A.3.12
O25,9,1,RDE,NUL,RDE_O11,NUL,4.A.13
O25,61,1,RDE,NUL,RDE_O11,NUL,4.13.13
O25,91,1,RDE,NUL,RDE_O11,NUL,4.A.13
O25,92,1,RDE,NUL,RDE_O11,NUL,4.A.13
O26,6,1,RRE,NUL,RRE_O12,NUL,4.13.14
O26,7,1,RRE,NUL,RRE_O12,NUL,4.13.14
O26,8,1,RRE,NUL,RRE_O12,NUL,4.A.3.13
O26,9,1,RRE,NUL,RRE_O12,NUL,4.A.14
O26,61,1,RRE,NUL,RRE_O12,NUL,4.13.14
O26,91,1,RRE,NUL,RRE_O12,NUL,4.A.14
O26,92,1,RRE,NUL,RRE_O12,NUL,4.A.14
O27,6,1,OMB,NUL,OMB_O27,NUL,4.20.1
O27,7,1,OMB,NUL,OMB_O27,NUL,4.20.1
O27,8,1,OMB,NUL,OMB_O27,NUL,4.13.1
O27,9,1,OMB,NUL,OMB_O27,NUL,4.13.1
O27,61,1,OMB,NUL,OMB_O27,NUL,4.20.1
O27,91,1,OMB,NUL,OMB_O27,NUL,4.13.1
O27,92,1,OMB,NUL,OMB_O27,NUL,4.13.1
O28,6,1,ORB,NUL,ORB_O28,NUL,4.20.2
O28,7,1,ORB,NUL,ORB_O28,NUL,4.20.2
O28,8,1,ORB,NUL,ORB_O28,NUL,4.13.2
O28,9,1,ORB,NUL,ORB_O28,NUL,4.13.2
O28,61,1,ORB,NUL,ORB_O28,NUL,4.20.2
O28,91,1,ORB,NUL,ORB_O28,NUL,4.13.2
O28,92,1,ORB,NUL,ORB_O28,NUL,4.13.2
O29,6,1,BPS,NUL,BPS_O29,NUL,4.20.3
O29,7,1,BPS,NUL,BPS_O29,NUL,4.20.3
O29,8,1,BPS,NUL,BPS_O29,NUL,4.13.3
O29,9,1,BPS,NUL,BPS_O29,NUL,4.13.3
O29,61,1,BPS,NUL,BPS_O29,NUL,4.20.3
O29,91,1,BPS,NUL,BPS_O29,NUL,4.13.3
O29,92,1,BPS,NUL,BPS_O29,NUL,4.13.3
O30,6,1,BRP,NUL,BRP_O30,NUL,4.20.4
O30,7,1,BRP,NUL,BRP_O30,NUL,4.20.4
O30,8,1,BRP,NUL,BRP_O30,NUL,4.13.4
O30,9,1,BRP,NUL,BRP_O30,NUL,4.13.4
O30,61,1,BRP,NUL,BRP_O30,NUL,4.20.4
O30,91,1,BRP,NUL,BRP_O30,NUL,4.13.4
O30,92,1,BRP,NUL,BRP_O30,NUL,4.13.4
O31,6,1,BTS,NUL,BTS_O31,NUL,4.20.5
O31,7,1,BTS,NUL,BTS_O31,NUL,4.20.5
O31,8,1,BTS,NUL,BTS_O31,NUL,4.13.5
O31,9,1,BTS,NUL,BTS_O31,NUL,4.13.5
O31,61,1,BTS,NUL,BTS_O31,NUL,4.20.5
O31,91,1,BTS,NUL,BTS_O31,NUL,4.13.5
O31,92,1,BTS,NUL,BTS_O31,NUL,4.13.5
O32,6,1,BRT,NUL,BRT_O32,NUL,4.20.6
O32,7,1,BRT,NUL,BRT_O32,NUL,4.20.6
O32,8,1,BRT,NUL,BRT_O32,NUL,4.13.6
O32,9,1,BRT,NUL,BRT_O32,NUL,4.13.6
O32,61,1,BRT,NUL,BRT_O32,NUL,4.20.6
O32,91,1,BRT,NUL,BRT_O32,NUL,4.13.6
O32,92,1,BRT,NUL,BRT_O32,NUL,4.13.6
O33,6,1,OML,NUL,OML_O33,NUL,4.4.8
O33,7,1,OML,NUL,OML_O33,NUL,4.4.8
O33,8,1,OML,NUL,OML_O33,NUL,4.4.8
O33,9,1,OML,NUL,OML_O33,NUL,4.4.8
O33,61,1,OML,NUL,OML_O33,NUL,4.4.8
O33,91,1,OML,NUL,OML_O33,NUL,4.4.8
O33,92,1,OML,NUL,OML_O33,NUL,4.4.8
O34,6,1,ORL,NUL,ORL_O34,NUL,4.4.9
O34,7,1,ORL,NUL,ORL_O34,NUL,4.4.9
O34,8,1,ORL,NUL,ORL_O34,NUL,4.4.9
O34,9,1,ORL,NUL,ORL_O34,NUL,4.4.9
O34,61,1,ORL,NUL,ORL_O34,NUL,4.4.9
O34,91,1,ORL,ORL,ORL_O34,ORL_O42,4.4.9.1
O34,92,1,ORL,ORL,ORL_O34,ORL_O42,4.4.9.1
O35,6,1,OML,NUL,OML_O35,NUL,4.4.10
O35,7,1,OML,NUL,OML_O35,NUL,4.4.10
O35,8,1,OML,NUL,OML_O35,NUL,4.4.10
O35,9,1,OML,NUL,OML_O35,NUL,4.4.10
O35,61,1,OML,NUL,OML_O35,NUL,4.4.10
O35,91,1,OML,NUL,OML_O35,NUL,4.4.10
O35,92,1,OML,NUL,OML_O35,NUL,4.4.10
O36,6,1,ORL,NUL,ORL_O36,NUL,4.4.11
O36,7,1,ORL,NUL,ORL_O36,NUL,4.4.11
O36,8,1,ORL,NUL,ORL_O36,NUL,4.4.11
O36,9,1,ORL,NUL,ORL_O36,NUL,4.4.11
O36,61,1,ORL,NUL,ORL_O36,NUL,4.4.11
O36,91,1,ORL,ORL,ORL_O36,ORL_O43,4.4.11.1
O36,92,1,ORL,ORL,ORL_O36,ORL_O43,4.4.11.1
O37,7,1,OPL,NUL,OPL_O37,NUL,4.4.14
O37,8,1,OPL,NUL,OPL_O37,NUL,4.4.16
O37,9,1,OPL,NUL,OPL_O37,NUL,4.4.16
O37,91,1,OPL,NUL,OPL_O37,NUL,4.4.16
O37,92,1,OPL,NUL,OPL_O37,NUL,4.4.16
O38,7,1,OPR,NUL,OPR_O38,NUL,4.4.15
O38,8,1,OPR,NUL,OPR_O38,NUL,4.4.17
O38,9,1,OPR,NUL,OPR_O38,NUL,4.4.17
O38,91,1,OPR,NUL,OPR_O38,NUL,4.4.17
O38,92,1,OPR,NUL,OPR_O38,NUL,4.4.17
O39,8,1,OML,NUL,OML_O39,NUL,4.4.12
O39,9,1,OML,NUL,OML_O39,NUL,4.4.12
O39,91,1,OML,NUL,OML_O39,NUL,4.4.12
O39,92,1,OML,NUL,OML_O39,NUL,4.4.12
O40,8,1,ORL,NUL,ORL_O40,NUL,4.4.13
O40,9,1,ORL,NUL,ORL_O40,NUL,4.4.13
O40,91,1,ORL,ORL,ORL_O40,ORL_O44,4.4.13.1
O40,92,1,ORL,ORL,ORL_O40,ORL_O44,4.4.13.1
O41,9,1,OSU,DBC,OSU_O41,DBC_O41,4.4.18
O41,91,1,OSU,DBC,OSU_O41,DBC_O41,4.4.18
O41,92,1,OSU,DBC,OSU_O41,DBC_O41,4.4.18
O42,9,1,OMQ,DBU,OMQ_O42,DBC_O42,4.4.19
O42,91,1,OMQ,DBU,OMQ_O42,DBC_O42,4.4.19
O42,92,1,OMQ,DBU,OMQ_O42,DBC_O42,4.4.19
O43,9,1,ORX,DRG,ORX_O43,DRG_O43,4.4.20
O43,91,1,ORX,DRG,ORX_O43,DRG_O43,4.4.20
O43,92,1,ORX,DRG,ORX_O43,DRG_O43,4.4.20
O44,9,1,DER,NUL,DER_O44,NUL,4.16.11
O44,91,1,DER,NUL,DER_O44,NUL,4.16.11
O44,92,1,DER,NUL,DER_O44,NUL,4.16.11
O45,9,1,DEO,NUL,DEO_O45,NUL,4.16.12
O45,91,1,DEO,NUL,DEO_O45,NUL,4.16.12
O45,92,1,DEO,NUL,DEO_O45,NUL,4.16.12
O46,9,1,DEL,NUL,DEL_O46,NUL,4.16.13
O46,91,1,DEL,NUL,DEL_O46,NUL,4.16.13
O46,92,1,DEL,NUL,DEL_O46,NUL,4.16.13
O47,9,1,DRC,NUL,DRC_O47,NUL,4.16.14
O47,91,1,DRC,NUL,DRC_O47,NUL,4.16.14
O47,92,1,DRC,NUL,DRC_O47,NUL,4.16.14
O48,9,1,DPR,NUL,DPR_O48,NUL,4.16.15
O48,91,1,DPR,NUL,DPR_O48,NUL,4.16.15
O48,92,1,DPR,NUL,DPR_O48,NUL,4.16.15
P01,1,1,BAR,ACK,?,ACK,
P01,2,1,BAR,ACK,?,ACK,
P01,3,1,BAR,ACK,BAR_P01,ACK,6.3.1
P01,4,1,BAR,ACK,BAR_P01,ACK,6
P01,5,1,BAR,ACK,BAR_P01,ACK,6
P01,6,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,7,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,8,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,9,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,32,1,BAR,ACK,BAR_P01,ACK,
P01,61,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,81,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,91,1,BAR,ACK,BAR_P01,ACK,6.4.1
P01,92,1,BAR,ACK,BAR_P01,ACK,6.4.1
P02,1,1,BAR,ACK,?,ACK,
P02,2,1,BAR,ACK,?,ACK,
P02,3,1,BAR,ACK,BAR_P02,ACK,6.3.2
P02,4,1,BAR,ACK,BAR_P02,ACK,6
P02,5,1,BAR,ACK,BAR_P02,ACK,6
P02,6,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,7,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,8,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,9,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,61,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,81,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,91,1,BAR,ACK,BAR_P02,ACK,6.4.2
P02,92,1,BAR,ACK,BAR_P02,ACK,6.4.2
P03,1,1,DFT,ACK,?,ACK,
