event_code,version_id,message_type,seq_no,seg_code,groupname,modification,repetitional,optional,status
PCA,4,PPV,59,],,O,FALSE,FALSE,
PCA,4,PPV,60,[,PROBLEM,O,FALSE,FALSE,
PCA,4,PPV,61,{,,O,FALSE,FALSE,
PCA,4,PPV,62,PRB,,O,FALSE,FALSE,
PCA,4,PPV,65,NTE,,O,TRUE,TRUE,
PCA,4,PPV,70,VAR,,O,TRUE,TRUE,
PCA,4,PPV,73,[,PROBLEM_ROLE,O,FALSE,FALSE,
PCA,4,PPV,74,{,,O,FALSE,FALSE,
PCA,4,PPV,75,ROL,,O,FALSE,FALSE,
PCA,4,PPV,78,VAR,,O,TRUE,TRUE,
PCA,4,PPV,81,},,O,FALSE,FALSE,
PCA,4,PPV,82,],,O,FALSE,FALSE,
PCA,4,PPV,83,[,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PCA,4,PPV,84,{,,O,FALSE,FALSE,
PCA,4,PPV,85,OBX,,O,FALSE,FALSE,
PCA,4,PPV,88,NTE,,O,TRUE,TRUE,
PCA,4,PPV,91,},,O,FALSE,FALSE,
PCA,4,PPV,92,],,O,FALSE,FALSE,
PCA,4,PPV,93,},,O,FALSE,FALSE,
PCA,4,PPV,94,],,O,FALSE,FALSE,
PCA,4,PPV,95,[,ORDER,O,FALSE,FALSE,
PCA,4,PPV,96,{,,O,FALSE,FALSE,
PCA,4,PPV,97,ORC,,O,FALSE,FALSE,
PCA,4,PPV,98,[,ORDER_DETAIL,O,FALSE,FALSE,
PCA,4,PPV,99,<,CHOICE,O,FALSE,FALSE,
PCA,4,PPV,100,OBR,,O,FALSE,FALSE,
PCA,4,PPV,101,|,,O,FALSE,FALSE,
PCA,4,PPV,102,RXO,,O,FALSE,FALSE,
PCA,4,PPV,103,>,,O,FALSE,FALSE,
PCA,4,PPV,107,NTE,,O,TRUE,TRUE,
PCA,4,PPV,108,VAR,,O,TRUE,TRUE,
PCA,4,PPV,111,[,ORDER_OBSERVATION,O,FALSE,FALSE,
PCA,4,PPV,112,{,,O,FALSE,FALSE,
PCA,4,PPV,113,OBX,,O,FALSE,FALSE,
PCA,4,PPV,116,NTE,,O,TRUE,TRUE,
PCA,4,PPV,121,VAR,,O,TRUE,TRUE,
PCA,4,PPV,124,},,O,FALSE,FALSE,
PCA,4,PPV,125,],,O,FALSE,FALSE,
PCA,4,PPV,126,],,O,FALSE,FALSE,
PCA,4,PPV,127,},,O,FALSE,FALSE,
PCA,4,PPV,128,],,O,FALSE,FALSE,
PCA,4,PPV,129,},,O,FALSE,FALSE,
PCA,4,PPV,130,},,O,FALSE,FALSE,
PCB,3,ACK,1,MSH,,O,FALSE,FALSE,
PCB,3,ACK,2,MSA,,O,FALSE,FALSE,
PCB,3,ACK,4,ERR,,O,FALSE,TRUE,
PCB,3,PPP,1,MSH,,O,FALSE,FALSE,
PCB,3,PPP,2,PID,,O,FALSE,FALSE,
PCB,3,PPP,3,[,PATIENT_VISIT,O,FALSE,FALSE,
PCB,3,PPP,4,PV1,,O,FALSE,FALSE,
PCB,3,PPP,6,PV2,,O,FALSE,TRUE,
PCB,3,PPP,8,],,O,FALSE,FALSE,
PCB,3,PPP,9,{,PATHWAY,O,FALSE,FALSE,
PCB,3,PPP,10,PTH,,O,FALSE,FALSE,
PCB,3,PPP,13,NTE,,O,TRUE,TRUE,
PCB,3,PPP,18,VAR,,O,TRUE,TRUE,
PCB,3,PPP,21,[,PATHWAY_ROLE,O,FALSE,FALSE,
PCB,3,PPP,22,{,,O,FALSE,FALSE,
PCB,3,PPP,23,ROL,,O,FALSE,FALSE,
PCB,3,PPP,26,VAR,,O,TRUE,TRUE,
PCB,3,PPP,29,},,O,FALSE,FALSE,
PCB,3,PPP,30,],,O,FALSE,FALSE,
PCB,3,PPP,31,[,PROBLEM,O,FALSE,FALSE,
PCB,3,PPP,32,{,,O,FALSE,FALSE,
PCB,3,PPP,33,PRB,,O,FALSE,FALSE,
PCB,3,PPP,36,NTE,,O,TRUE,TRUE,
PCB,3,PPP,41,VAR,,O,TRUE,TRUE,
PCB,3,PPP,44,[,PROBLEM_ROLE,O,FALSE,FALSE,
PCB,3,PPP,45,{,,O,FALSE,FALSE,
PCB,3,PPP,46,ROL,,O,FALSE,FALSE,
PCB,3,PPP,49,VAR,,O,TRUE,TRUE,
PCB,3,PPP,52,},,O,FALSE,FALSE,
PCB,3,PPP,53,],,O,FALSE,FALSE,
PCB,3,PPP,54,[,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PCB,3,PPP,55,{,,O,FALSE,FALSE,
PCB,3,PPP,56,OBX,,O,FALSE,FALSE,
PCB,3,PPP,59,NTE,,O,TRUE,TRUE,
PCB,3,PPP,62,},,O,FALSE,FALSE,
PCB,3,PPP,63,],,O,FALSE,FALSE,
PCB,3,PPP,64,[,GOAL,O,FALSE,FALSE,
PCB,3,PPP,65,{,,O,FALSE,FALSE,
PCB,3,PPP,66,GOL,,O,FALSE,FALSE,
PCB,3,PPP,69,NTE,,O,TRUE,TRUE,
PCB,3,PPP,74,VAR,,O,TRUE,TRUE,
PCB,3,PPP,77,[,GOAL_ROLE,O,FALSE,FALSE,
PCB,3,PPP,78,{,,O,FALSE,FALSE,
PCB,3,PPP,79,ROL,,O,FALSE,FALSE,
PCB,3,PPP,82,VAR,,O,TRUE,TRUE,
PCB,3,PPP,85,},,O,FALSE,FALSE,
PCB,3,PPP,86,],,O,FALSE,FALSE,
PCB,3,PPP,87,[,GOAL_OBSERVATION,O,FALSE,FALSE,
PCB,3,PPP,88,{,,O,FALSE,FALSE,
PCB,3,PPP,89,OBX,,O,FALSE,FALSE,
PCB,3,PPP,92,NTE,,O,TRUE,TRUE,
PCB,3,PPP,95,},,O,FALSE,FALSE,
PCB,3,PPP,96,],,O,FALSE,FALSE,
PCB,3,PPP,97,},,O,FALSE,FALSE,
PCB,3,PPP,98,],,O,FALSE,FALSE,
PCB,3,PPP,99,[,ORDER,O,FALSE,FALSE,
PCB,3,PPP,100,{,,O,FALSE,FALSE,
PCB,3,PPP,101,ORC,,O,FALSE,FALSE,
PCB,3,PPP,102,[,ORDER_DETAIL,O,FALSE,FALSE,
PCB,3,PPP,103,OBR,,O,FALSE,FALSE,
PCB,3,PPP,106,NTE,,O,TRUE,TRUE,
PCB,3,PPP,111,VAR,,O,TRUE,TRUE,
PCB,3,PPP,114,[,ORDER_OBSERVATION,O,FALSE,FALSE,
PCB,3,PPP,115,{,,O,FALSE,FALSE,
PCB,3,PPP,116,OBX,,O,FALSE,FALSE,
PCB,3,PPP,119,NTE,,O,TRUE,TRUE,
PCB,3,PPP,124,VAR,,O,TRUE,TRUE,
PCB,3,PPP,127,},,O,FALSE,FALSE,
PCB,3,PPP,128,],,O,FALSE,FALSE,
PCB,3,PPP,129,],,O,FALSE,FALSE,
PCB,3,PPP,130,},,O,FALSE,FALSE,
PCB,3,PPP,131,],,O,FALSE,FALSE,
PCB,3,PPP,132,},,O,FALSE,FALSE,
PCB,3,PPP,133,],,O,FALSE,FALSE,
PCB,3,PPP,134,},,O,FALSE,FALSE,
PCC,3,ACK,1,MSH,,O,FALSE,FALSE,
PCC,3,ACK,2,MSA,,O,FALSE,FALSE,
PCC,3,ACK,4,ERR,,O,FALSE,TRUE,
PCC,3,PPP,1,MSH,,O,FALSE,FALSE,
PCC,3,PPP,2,PID,,O,FALSE,FALSE,
PCC,3,PPP,3,[,PATIENT_VISIT,O,FALSE,FALSE,
PCC,3,PPP,4,PV1,,O,FALSE,FALSE,
PCC,3,PPP,6,PV2,,O,FALSE,TRUE,
PCC,3,PPP,8,],,O,FALSE,FALSE,
PCC,3,PPP,9,{,PATHWAY,O,FALSE,FALSE,
PCC,3,PPP,10,PTH,,O,FALSE,FALSE,
PCC,3,PPP,13,NTE,,O,TRUE,TRUE,
PCC,3,PPP,18,VAR,,O,TRUE,TRUE,
PCC,3,PPP,21,[,PATHWAY_ROLE,O,FALSE,FALSE,
PCC,3,PPP,22,{,,O,FALSE,FALSE,
PCC,3,PPP,23,ROL,,O,FALSE,FALSE,
PCC,3,PPP,26,VAR,,O,TRUE,TRUE,
PCC,3,PPP,29,},,O,FALSE,FALSE,
PCC,3,PPP,30,],,O,FALSE,FALSE,
PCC,3,PPP,31,[,PROBLEM,O,FALSE,FALSE,
PCC,3,PPP,32,{,,O,FALSE,FALSE,
PCC,3,PPP,33,PRB,,O,FALSE,FALSE,
PCC,3,PPP,36,NTE,,O,TRUE,TRUE,
PCC,3,PPP,41,VAR,,O,TRUE,TRUE,
PCC,3,PPP,44,[,PROBLEM_ROLE,O,FALSE,FALSE,
PCC,3,PPP,45,{,,O,FALSE,FALSE,
PCC,3,PPP,46,ROL,,O,FALSE,FALSE,
PCC,3,PPP,49,VAR,,O,TRUE,TRUE,
PCC,3,PPP,52,},,O,FALSE,FALSE,
PCC,3,PPP,53,],,O,FALSE,FALSE,
PCC,3,PPP,54,[,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PCC,3,PPP,55,{,,O,FALSE,FALSE,
PCC,3,PPP,56,OBX,,O,FALSE,FALSE,
PCC,3,PPP,59,NTE,,O,TRUE,TRUE,
PCC,3,PPP,62,},,O,FALSE,FALSE,
PCC,3,PPP,63,],,O,FALSE,FALSE,
PCC,3,PPP,64,[,GOAL,O,FALSE,FALSE,
PCC,3,PPP,65,{,,O,FALSE,FALSE,
PCC,3,PPP,66,GOL,,O,FALSE,FALSE,
PCC,3,PPP,69,NTE,,O,TRUE,TRUE,
PCC,3,PPP,74,VAR,,O,TRUE,TRUE,
PCC,3,PPP,77,[,GOAL_ROLE,O,FALSE,FALSE,
PCC,3,PPP,78,{,,O,FALSE,FALSE,
PCC,3,PPP,79,ROL,,O,FALSE,FALSE,
PCC,3,PPP,82,VAR,,O,TRUE,TRUE,
PCC,3,PPP,85,},,O,FALSE,FALSE,
PCC,3,PPP,86,],,O,FALSE,FALSE,
PCC,3,PPP,87,[,GOAL_OBSERVATION,O,FALSE,FALSE,
PCC,3,PPP,88,{,,O,FALSE,FALSE,
PCC,3,PPP,89,OBX,,O,FALSE,FALSE,
PCC,3,PPP,92,NTE,,O,TRUE,TRUE,
PCC,3,PPP,95,},,O,FALSE,FALSE,
PCC,3,PPP,96,],,O,FALSE,FALSE,
PCC,3,PPP,97,},,O,FALSE,FALSE,
PCC,3,PPP,98,],,O,FALSE,FALSE,
PCC,3,PPP,99,[,ORDER,O,FALSE,FALSE,
PCC,3,PPP,100,{,,O,FALSE,FALSE,
PCC,3,PPP,101,ORC,,O,FALSE,FALSE,
PCC,3,PPP,102,[,ORDER_DETAIL,O,FALSE,FALSE,
PCC,3,PPP,103,OBR,,O,FALSE,FALSE,
PCC,3,PPP,106,NTE,,O,TRUE,TRUE,
PCC,3,PPP,111,VAR,,O,TRUE,TRUE,
PCC,3,PPP,114,[,ORDER_OBSERVATION,O,FALSE,FALSE,
PCC,3,PPP,115,{,,O,FALSE,FALSE,
PCC,3,PPP,116,OBX,,O,FALSE,FALSE,
PCC,3,PPP,119,NTE,,O,TRUE,TRUE,
PCC,3,PPP,124,VAR,,O,TRUE,TRUE,
PCC,3,PPP,127,},,O,FALSE,FALSE,
PCC,3,PPP,128,],,O,FALSE,FALSE,
PCC,3,PPP,129,],,O,FALSE,FALSE,
PCC,3,PPP,130,},,O,FALSE,FALSE,
PCC,3,PPP,131,],,O,FALSE,FALSE,
PCC,3,PPP,132,},,O,FALSE,FALSE,
PCC,3,PPP,133,],,O,FALSE,FALSE,
PCC,3,PPP,134,},,O,FALSE,FALSE,
PCD,3,ACK,1,MSH,,O,FALSE,FALSE,
PCD,3,ACK,2,MSA,,O,FALSE,FALSE,
PCD,3,ACK,4,ERR,,O,FALSE,TRUE,
PCD,3,PPP,1,MSH,,O,FALSE,FALSE,
PCD,3,PPP,2,PID,,O,FALSE,FALSE,
PCD,3,PPP,3,[,PATIENT_VISIT,O,FALSE,FALSE,
PCD,3,PPP,4,PV1,,O,FALSE,FALSE,
PCD,3,PPP,6,PV2,,O,FALSE,TRUE,
PCD,3,PPP,8,],,O,FALSE,FALSE,
PCD,3,PPP,9,{,PATHWAY,O,FALSE,FALSE,
PCD,3,PPP,10,PTH,,O,FALSE,FALSE,
PCD,3,PPP,13,NTE,,O,TRUE,TRUE,
PCD,3,PPP,18,VAR,,O,TRUE,TRUE,
PCD,3,PPP,21,[,PATHWAY_ROLE,O,FALSE,FALSE,
PCD,3,PPP,22,{,,O,FALSE,FALSE,
PCD,3,PPP,23,ROL,,O,FALSE,FALSE,
PCD,3,PPP,26,VAR,,O,TRUE,TRUE,
PCD,3,PPP,29,},,O,FALSE,FALSE,
PCD,3,PPP,30,],,O,FALSE,FALSE,
PCD,3,PPP,31,[,PROBLEM,O,FALSE,FALSE,
PCD,3,PPP,32,{,,O,FALSE,FALSE,
PCD,3,PPP,33,PRB,,O,FALSE,FALSE,
PCD,3,PPP,36,NTE,,O,TRUE,TRUE,
PCD,3,PPP,41,VAR,,O,TRUE,TRUE,
PCD,3,PPP,44,[,PROBLEM_ROLE,O,FALSE,FALSE,
PCD,3,PPP,45,{,,O,FALSE,FALSE,
PCD,3,PPP,46,ROL,,O,FALSE,FALSE,
PCD,3,PPP,49,VAR,,O,TRUE,TRUE,
PCD,3,PPP,52,},,O,FALSE,FALSE,
PCD,3,PPP,53,],,O,FALSE,FALSE,
PCD,3,PPP,54,[,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PCD,3,PPP,55,{,,O,FALSE,FALSE,
PCD,3,PPP,56,OBX,,O,FALSE,FALSE,
PCD,3,PPP,59,NTE,,O,TRUE,TRUE,
PCD,3,PPP,62,},,O,FALSE,FALSE,
PCD,3,PPP,63,],,O,FALSE,FALSE,
PCD,3,PPP,64,[,GOAL,O,FALSE,FALSE,
PCD,3,PPP,65,{,,O,FALSE,FALSE,
PCD,3,PPP,66,GOL,,O,FALSE,FALSE,
PCD,3,PPP,69,NTE,,O,TRUE,TRUE,
PCD,3,PPP,74,VAR,,O,TRUE,TRUE,
PCD,3,PPP,77,[,GOAL_ROLE,O,FALSE,FALSE,
PCD,3,PPP,78,{,,O,FALSE,FALSE,
PCD,3,PPP,79,ROL,,O,FALSE,FALSE,
PCD,3,PPP,82,VAR,,O,TRUE,TRUE,
PCD,3,PPP,85,},,O,FALSE,FALSE,
PCD,3,PPP,86,],,O,FALSE,FALSE,
PCD,3,PPP,87,[,GOAL_OBSERVATION,O,FALSE,FALSE,
PCD,3,PPP,88,{,,O,FALSE,FALSE,
PCD,3,PPP,89,OBX,,O,FALSE,FALSE,
PCD,3,PPP,92,NTE,,O,TRUE,TRUE,
PCD,3,PPP,95,},,O,FALSE,FALSE,
PCD,3,PPP,96,],,O,FALSE,FALSE,
PCD,3,PPP,97,},,O,FALSE,FALSE,
PCD,3,PPP,98,],,O,FALSE,FALSE,
PCD,3,PPP,99,[,ORDER,O,FALSE,FALSE,
PCD,3,PPP,100,{,,O,FALSE,FALSE,
PCD,3,PPP,101,ORC,,O,FALSE,FALSE,
PCD,3,PPP,102,[,ORDER_DETAIL,O,FALSE,FALSE,
PCD,3,PPP,103,OBR,,O,FALSE,FALSE,
PCD,3,PPP,106,NTE,,O,TRUE,TRUE,
PCD,3,PPP,111,VAR,,O,TRUE,TRUE,
PCD,3,PPP,114,[,ORDER_OBSERVATION,O,FALSE,FALSE,
PCD,3,PPP,115,{,,O,FALSE,FALSE,
PCD,3,PPP,116,OBX,,O,FALSE,FALSE,
PCD,3,PPP,119,NTE,,O,TRUE,TRUE,
PCD,3,PPP,124,VAR,,O,TRUE,TRUE,
PCD,3,PPP,127,},,O,FALSE,FALSE,
PCD,3,PPP,128,],,O,FALSE,FALSE,
PCD,3,PPP,129,],,O,FALSE,FALSE,
PCD,3,PPP,130,},,O,FALSE,FALSE,
PCD,3,PPP,131,],,O,FALSE,FALSE,
PCD,3,PPP,132,},,O,FALSE,FALSE,
PCD,3,PPP,133,],,O,FALSE,FALSE,
PCD,3,PPP,134,},,O,FALSE,FALSE,
PCE,3,QRY,1,MSH,,O,FALSE,FALSE,
PCE,3,QRY,2,QRD,,O,FALSE,FALSE,
PCE,3,QRY,4,QRF,,O,FALSE,TRUE,
PCE,4,QRY,1,MSH,,O,FALSE,FALSE,
PCE,4,QRY,2,QRD,,O,FALSE,FALSE,
PCE,4,QRY,4,QRF,,O,FALSE,TRUE,
PCF,3,PTR,1,MSH,,O,FALSE,FALSE,
PCF,3,PTR,2,MSA,,O,FALSE,FALSE,
PCF,3,PTR,4,ERR,,O,FALSE,TRUE,
PCF,3,PTR,6,QRD,,O,FALSE,FALSE,
PCF,3,PTR,7,{,PATIENT,O,FALSE,FALSE,
PCF,3,PTR,8,PID,,O,FALSE,FALSE,
PCF,3,PTR,9,[,PATIENT_VISIT,O,FALSE,FALSE,
PCF,3,PTR,10,PV1,,O,FALSE,FALSE,
PCF,3,PTR,12,PV2,,O,FALSE,TRUE,
PCF,3,PTR,14,],,O,FALSE,FALSE,
PCF,3,PTR,15,{,PATHWAY,O,FALSE,FALSE,
PCF,3,PTR,16,PTH,,O,FALSE,FALSE,
PCF,3,PTR,19,NTE,,O,TRUE,TRUE,
PCF,3,PTR,24,VAR,,O,TRUE,TRUE,
PCF,3,PTR,27,[,PATHWAY_ROLE,O,FALSE,FALSE,
PCF,3,PTR,28,{,,O,FALSE,FALSE,
PCF,3,PTR,29,ROL,,O,FALSE,FALSE,
PCF,3,PTR,32,VAR,,O,TRUE,TRUE,
PCF,3,PTR,35,},,O,FALSE,FALSE,
PCF,3,PTR,36,],,O,FALSE,FALSE,
PCF,3,PTR,37,[,PROBLEM,O,FALSE,FALSE,
PCF,3,PTR,38,{,,O,FALSE,FALSE,
PCF,3,PTR,39,PRB,,O,FALSE,FALSE,
PCF,3,PTR,42,NTE,,O,TRUE,TRUE,
PCF,3,PTR,47,VAR,,O,TRUE,TRUE,
PCF,3,PTR,50,[,PROBLEM_ROLE,O,FALSE,FALSE,
PCF,3,PTR,51,{,,O,FALSE,FALSE,
PCF,3,PTR,52,ROL,,O,FALSE,FALSE,
PCF,3,PTR,55,VAR,,O,TRUE,TRUE,
PCF,3,PTR,58,},,O,FALSE,FALSE,
PCF,3,PTR,59,],,O,FALSE,FALSE,
PCF,3,PTR,60,[,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PCF,3,PTR,61,{,,O,FALSE,FALSE,
PCF,3,PTR,62,OBX,,O,FALSE,FALSE,
PCF,3,PTR,64,NTE,,O,TRUE,TRUE,
PCF,3,PTR,67,},,O,FALSE,FALSE,
PCF,3,PTR,68,],,O,FALSE,FALSE,
PCF,3,PTR,69,[,GOAL,O,FALSE,FALSE,
PCF,3,PTR,70,{,,O,FALSE,FALSE,
PCF,3,PTR,71,GOL,,O,FALSE,FALSE,
PCF,3,PTR,74,NTE,,O,TRUE,TRUE,
PCF,3,PTR,79,VAR,,O,TRUE,TRUE,
PCF,3,PTR,82,[,GOAL_ROLE,O,FALSE,FALSE,
PCF,3,PTR,83,{,,O,FALSE,FALSE,
PCF,3,PTR,84,ROL,,O,FALSE,FALSE,
PCF,3,PTR,87,VAR,,O,TRUE,TRUE,
PCF,3,PTR,90,},,O,FALSE,FALSE,
PCF,3,PTR,91,],,O,FALSE,FALSE,
PCF,3,PTR,92,[,GOAL_OBSERVATION,O,FALSE,FALSE,
PCF,3,PTR,93,{,,O,FALSE,FALSE,
PCF,3,PTR,94,OBX,,O,FALSE,FALSE,
PCF,3,PTR,97,NTE,,O,TRUE,TRUE,
PCF,3,PTR,100,},,O,FALSE,FALSE,
PCF,3,PTR,101,],,O,FALSE,FALSE,
PCF,3,PTR,102,},,O,FALSE,FALSE,
PCF,3,PTR,103,],,O,FALSE,FALSE,
PCF,3,PTR,104,[,ORDER,O,FALSE,FALSE,
PCF,3,PTR,105,{,,O,FALSE,FALSE,
PCF,3,PTR,106,ORC,,O,FALSE,FALSE,
PCF,3,PTR,107,[,ORDER_DETAIL,O,FALSE,FALSE,
PCF,3,PTR,108,OBR,,O,FALSE,FALSE,
PCF,3,PTR,111,NTE,,O,TRUE,TRUE,
PCF,3,PTR,116,VAR,,O,TRUE,TRUE,
PCF,3,PTR,119,[,ORDER_OBSERVATION,O,FALSE,FALSE,
PCF,3,PTR,120,{,,O,FALSE,FALSE,
PCF,3,PTR,121,OBX,,O,FALSE,FALSE,
PCF,3,PTR,124,NTE,,O,TRUE,TRUE,
PCF,3,PTR,129,VAR,,O,TRUE,TRUE,
PCF,3,PTR,132,},,O,FALSE,FALSE,
PCF,3,PTR,133,],,O,FALSE,FALSE,
PCF,3,PTR,134,],,O,FALSE,FALSE,
PCF,3,PTR,135,},,O,FALSE,FALSE,
PCF,3,PTR,136,],,O,FALSE,FALSE,
PCF,3,PTR,137,},,O,FALSE,FALSE,
PCF,3,PTR,138,],,O,FALSE,FALSE,
PCF,3,PTR,139,},,O,FALSE,FALSE,
PCF,3,PTR,140,},,O,FALSE,FALSE,
PCF,4,PTR,1,MSH,,O,FALSE,FALSE,
PCF,4,PTR,2,MSA,,O,FALSE,FALSE,
PCF,4,PTR,4,ERR,,O,FALSE,TRUE,
PCF,4,PTR,7,QAK,,O,FALSE,TRUE,
PCF,4,PTR,9,QRD,,O,FALSE,FALSE,
PCF,4,PTR,10,{,PATIENT,O,FALSE,FALSE,
PCF,4,PTR,11,PID,,O,FALSE,FALSE,
PCF,4,PTR,12,[,PATIENT_VISIT,O,FALSE,FALSE,
PCF,4,PTR,13,PV1,,O,FALSE,FALSE,
PCF,4,PTR,15,PV2,,O,FALSE,TRUE,
PCF,4,PTR,17,],,O,FALSE,FALSE,
PCF,4,PTR,18,{,PATHWAY,O,FALSE,FALSE,
PCF,4,PTR,19,PTH,,O,FALSE,FALSE,
PCF,4,PTR,22,NTE,,O,TRUE,TRUE,
PCF,4,PTR,27,VAR,,O,TRUE,TRUE,
PCF,4,PTR,30,[,PATHWAY_ROLE,O,FALSE,FALSE,
PCF,4,PTR,31,{,,O,FALSE,FALSE,
PCF,4,PTR,32,ROL,,O,FALSE,FALSE,
PCF,4,PTR,35,VAR,,O,TRUE,TRUE,
PCF,4,PTR,38,},,O,FALSE,FALSE,
PCF,4,PTR,39,],,O,FALSE,FALSE,
PCF,4,PTR,40,[,PROBLEM,O,FALSE,FALSE,
PCF,4,PTR,41,{,,O,FALSE,FALSE,
PCF,4,PTR,42,PRB,,O,FALSE,FALSE,
PCF,4,PTR,45,NTE,,O,TRUE,TRUE,
PCF,4,PTR,50,VAR,,O,TRUE,TRUE,
PCF,4,PTR,53,[,PROBLEM_ROLE,O,FALSE,FALSE,
PCF,4,PTR,54,{,,O,FALSE,FALSE,
PCF,4,PTR,55,ROL,,O,FALSE,FALSE,
PCF,4,PTR,58,VAR,,O,TRUE,TRUE,
PCF,4,PTR,61,},,O,FALSE,FALSE,
PCF,4,PTR,62,],,O,FALSE,FALSE,
PCF,4,PTR,63,[,PROBLEM_OBSERVATION,O,FALSE,FALSE,
PCF,4,PTR,64,{,,O,FALSE,FALSE,
PCF,4,PTR,65,OBX,,O,FALSE,FALSE,
PCF,4,PTR,67,NTE,,O,TRUE,TRUE,
PCF,4,PTR,70,},,O,FALSE,FALSE,
PCF,4,PTR,71,],,O,FALSE,FALSE,
PCF,4,PTR,72,[,GOAL,O,FALSE,FALSE,
PCF,4,PTR,73,{,,O,FALSE,FALSE,
PCF,4,PTR,74,GOL,,O,FALSE,FALSE,
PCF,4,PTR,77,NTE,,O,TRUE,TRUE,
PCF,4,PTR,82,VAR,,O,TRUE,TRUE,
PCF,4,PTR,85,[,GOAL_ROLE,O,FALSE,FALSE,
PCF,4,PTR,86,{,,O,FALSE,FALSE,
PCF,4,PTR,87,ROL,,O,FALSE,FALSE,
PCF,4,PTR,90,VAR,,O,TRUE,TRUE,
PCF,4,PTR,93,},,O,FALSE,FALSE,
PCF,4,PTR,94,],,O,FALSE,FALSE,
PCF,4,PTR,95,[,GOAL_OBSERVATION,O,FALSE,FALSE,
PCF,4,PTR,96,{,,O,FALSE,FALSE,
PCF,4,PTR,97,OBX,,O,FALSE,FALSE,
PCF,4,PTR,100,NTE,,O,TRUE,TRUE,
PCF,4,PTR,103,},,O,FALSE,FALSE,
PCF,4,PTR,104,],,O,FALSE,FALSE,
PCF,4,PTR,105,},,O,FALSE,FALSE,
PCF,4,PTR,106,],,O,FALSE,FALSE,
PCF,4,PTR,107,[,ORDER,O,FALSE,FALSE,
PCF,4,PTR,108,{,,O,FALSE,FALSE,
PCF,4,PTR,109,ORC,,O,FALSE,FALSE,
PCF,4,PTR,110,[,ORDER_DETAIL,O,FALSE,FALSE,
PCF,4,PTR,111,<,CHOICE,O,FALSE,FALSE,
PCF,4,PTR,112,OBR,,O,FALSE,FALSE,
PCF,4,PTR,113,|,,O,FALSE,FALSE,
PCF,4,PTR,114,RXO,,O,FALSE,FALSE,
PCF,4,PTR,115,>,,O,FALSE,FALSE,
PCF,4,PTR,119,NTE,,O,TRUE,TRUE,
PCF,4,PTR,120,VAR,,O,TRUE,TRUE,
PCF,4,PTR,123,[,ORDER_OBSERVATION,O,FALSE,FALSE,
PCF,4,PTR,124,{,,O,FALSE,FALSE,
PCF,4,PTR,125,OBX,,O,FALSE,FALSE,
PCF,4,PTR,128,NTE,,O,TRUE,TRUE,
PCF,4,PTR,133,VAR,,O,TRUE,TRUE,
PCF,4,PTR,136,},,O,FALSE,FALSE,
PCF,4,PTR,137,],,O,FALSE,FALSE,
PCF,4,PTR,138,],,O,FALSE,FALSE,
PCF,4,PTR,139,},,O,FALSE,FALSE,
PCF,4,PTR,140,],,O,FALSE,FALSE,
PCF,4,PTR,141,},,O,FALSE,FALSE,
PCF,4,PTR,142,],,O,FALSE,FALSE,
PCF,4,PTR,143,},,O,FALSE,FALSE,
PCF,4,PTR,144,},,O,FALSE,FALSE,
PCG,3,ACK,1,MSH,,O,FALSE,FALSE,
PCG,3,ACK,2,MSA,,O,FALSE,FALSE,
PCG,3,ACK,4,ERR,,O,FALSE,TRUE,
PCG,3,PPG,1,MSH,,O,FALSE,FALSE,
PCG,3,PPG,2,PID,,O,FALSE,FALSE,
PCG,3,PPG,3,[,PATIENT_VISIT,O,FALSE,FALSE,
PCG,3,PPG,4,PV1,,O,FALSE,FALSE,
PCG,3,PPG,6,PV2,,O,FALSE,TRUE,
PCG,3,PPG,8,],,O,FALSE,FALSE,
PCG,3,PPG,9,{,PATHWAY,O,FALSE,FALSE,
PCG,3,PPG,10,PTH,,O,FALSE,FALSE,
PCG,3,PPG,13,NTE,,O,TRUE,TRUE,
PCG,3,PPG,18,VAR,,O,TRUE,TRUE,
PCG,3,PPG,21,[,PATHWAY_ROLE,O,FALSE,FALSE,
PCG,3,PPG,22,{,,O,FALSE,FALSE,
PCG,3,PPG,23,ROL,,O,FALSE,FALSE,
PCG,3,PPG,26,VAR,,O,TRUE,TRUE,
PCG,3,PPG,29,},,O,FALSE,FALSE,
PCG,3,PPG,30,],,O,FALSE,FALSE,
PCG,3,PPG,31,[,GOAL,O,FALSE,FALSE,
PCG,3,PPG,32,{,,O,FALSE,FALSE,
PCG,3,PPG,33,GOL,,O,FALSE,FALSE,
PCG,3,PPG,36,NTE,,O,TRUE,TRUE,
PCG,3,PPG,41,VAR,,O,TRUE,TRUE,
PCG,3,PPG,44,[,GOAL_ROLE,O,FALSE,FALSE,
PCG,3,PPG,45,{,,O,FALSE,FALSE,
PCG,3,PPG,46,ROL,,O,FALSE,FALSE,
PCG,3,PPG,49,VAR,,O,TRUE,TRUE,
PCG,3,PPG,52,},,O,FALSE,FALSE,
PCG,3,PPG,53,],,O,FALSE,FALSE,
PCG,3,PPG,54,[,GOAL_OBSERVATION,O,FALSE,FALSE,
